run_id,variant,budget,call_idx,state_before_hash,state_after_hash,unit_id,action_type,selected_action_type,region_id,selected_hypothesis_id,selected_hypothesis_source,owner_unit_count,estimated_p_positive,risk_before,risk_if_positive,risk_if_negative,raw_score,normalized_score,selected_score,second_best_action_type,score_margin,oracle_outcome_after_query,oracle_cost,candidate_count,live_core_action_count,live_explore_action_count,live_structure_action_count,eligible_structure_action_count,max_core_score,max_explore_score,max_structure_score,median_core_score,median_explore_score,median_structure_score,verification_state_before,positive_anchor_count_before,negative_barrier_count_before,materialized_event_count_before,positive_branch_output_changed,negative_branch_output_changed,hypothesis_count_before,hypothesis_count_after,materializer_version,physical_vlm_calls
hcr_H1_b020,H1,20,15,a93d87445bfb0c606ec1da94fecfeebbef293475efe6c6cb5d63121edc98f67b,d41b8f7bf794873a552c5214a96fac42523a98fc0306708eb64999558d277ee4,214,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0029,high_proxy_island,5,0.48751340722506364,0.49764953943947154,0.4924364410687257,0.49384689231706036,0.0044902610162116385,0.0044902610162116385,0.0044902610162116385,DISCOVER_CORE,8.223789962236161e-05,negative,1,101,76,25,0,0,0.0044902610162116385,0.0,,0.00369001844335623,0.0,,unverified,2,13,2,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,16,d41b8f7bf794873a552c5214a96fac42523a98fc0306708eb64999558d277ee4,6af18a3330f3bce2bdc074ba832e3d6ab5593516deedd8ed03aaa54b3d7a85fe,182,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0026,high_proxy_island,1,0.47541218925123796,0.49384689231706036,0.4887604388478954,0.49005370250876323,0.004408023116589388,0.004408023116589388,0.004408023116589388,DISCOVER_CORE,1.0234195990221906e-05,negative,1,101,76,25,0,0,0.004408023116589388,0.0,,0.0036727561109224094,0.0,,unverified,2,14,2,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,17,6af18a3330f3bce2bdc074ba832e3d6ab5593516deedd8ed03aaa54b3d7a85fe,3426f16b3ac8cd2fdf2f5f00b54e187c43933980b7750d91d85524389ca10960,123,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0018,high_proxy_island,1,0.47392422126070366,0.49005370250876323,0.48498311633178093,0.48626201432247657,0.004397788920598944,0.004397788920598944,0.004397788920598944,DISCOVER_CORE,8.452880468468038e-06,negative,1,100,75,25,0,0,0.004397788920598944,0.0,,0.0036577735444710546,0.0,,unverified,2,15,2,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,18,3426f16b3ac8cd2fdf2f5f00b54e187c43933980b7750d91d85524389ca10960,dc2a2a8c30cce31d612893c7459cab957bf24ad06eb5d97116529a89d52f2418,168,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0023,high_proxy_island,1,0.4726981725682433,0.48626201432247657,0.48120455128599215,0.4824716187634709,0.0043893360401305315,0.0043893360401305315,0.0043893360401305315,DISCOVER_CORE,7.479926657782965e-06,negative,1,99,74,25,0,0,0.0043893360401305315,0.0,,0.003655383067241169,0.0,,unverified,2,16,2,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,19,dc2a2a8c30cce31d612893c7459cab957bf24ad06eb5d97116529a89d52f2418,402790b49ae1707cf77056cecc53f3a6c5a5d27830323fea29640673decfbcc5,230,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0033,high_proxy_island,2,0.4716154437812524,0.4824716187634709,0.4774257816211298,0.4786824062159514,0.0043818561134727485,0.0043818561134727485,0.0043818561134727485,DISCOVER_CORE,0.00010021949693450605,negative,1,98,73,25,0,0,0.0043818561134727485,0.0,,0.0036529925900112836,0.0,,unverified,2,17,2,True,False,87,87,k3_bridge_safe,0
hcr_H1_b050,H1,50,0,4f89ccdb3c86d68dc7da56501daa2ec229194922c3db0fa0adbc53e649eebad8,27fa731dbb63d7c7255a15d865c02c2d35c7193291c90a7685e414f96c5c69e5,206,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0027,high_proxy_island,2,0.6749999999999999,0.5561481477559922,0.5494974204896254,0.5529138684361968,0.005540381683731166,0.005540381683731166,0.005540381683731166,DISCOVER_CORE,0.00021085156572753228,negative,1,112,87,25,0,0,0.005540381683731166,0.0,,0.003909716848192746,0.0,,unverified,0,0,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b050,H1,50,1,27fa731dbb63d7c7255a15d865c02c2d35c7193291c90a7685e414f96c5c69e5,421c257efdcb0f43baa890429f6f833f867df9390405bdf5b543226cb69d1b4d,147,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0019,high_proxy_island,1,0.6305136887176126,0.5529138684361968,0.5465148721628222,0.549409339759359,0.005329530118003745,0.005329530118003745,0.005329530118003745,DISCOVER_CORE,8.369996798018864e-05,negative,1,111,86,25,0,0,0.005329530118003745,0.0,,0.003870152871552679,0.0,,unverified,0,1,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b050,H1,50,2,421c257efdcb0f43baa890429f6f833f867df9390405bdf5b543226cb69d1b4d,add31eeaea4c35472439e57c02d32deaf5bea111e3b1e92dd5b8ac8315033daa,257,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0039,high_proxy_island,3,0.6141406591830771,0.549409339759359,0.5431173814980291,0.5458285459060008,0.005245830150023667,0.005245830150023667,0.005245830150023667,DISCOVER_CORE,4.5268022247579864e-05,negative,1,110,85,25,0,0,0.005245830150023667,0.0,,0.003830588894912612,0.0,,unverified,0,2,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b050,H1,50,3,add31eeaea4c35472439e57c02d32deaf5bea111e3b1e92dd5b8ac8315033daa,6dea0016ed54e72aaea24d01332cd92acc1d295ed45ef66f782894a9ee7b3dca,72,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0012,high_proxy_island,4,0.6055389996158095,0.5458285459060008,0.5395958371576607,0.5422124370738982,0.005200562127775865,0.005200562127775865,0.005200562127775865,DISCOVER_CORE,2.1767857619536812e-05,negative,1,109,84,25,0,0,0.005200562127775865,0.0,,0.003826752828119284,0.0,,unverified,0,3,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b050,H1,50,4,6dea0016ed54e72aaea24d01332cd92acc1d295ed45ef66f782894a9ee7b3dca,d13c255bacfceb5bb59a686929782f76e806e2676e0753d1f2b0a16fef9cbb8c,320,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0048,high_proxy_island,8,0.6014617501588568,0.5422124370738982,0.5360085330990007,0.5385807070500575,0.005178794270156439,0.005178794270156439,0.005178794270156439,DISCOVER_CORE,8.077979551945891e-05,negative,1,108,83,25,0,0,0.005178794270156439,0.0,,0.0038229167613260673,0.0,,unverified,0,4,0,True,False,87,87,k3_bridge_safe,0
