segment_id,method,budget,budget_ratio,missed_event_count,missed_long_event_count,missed_point_anchor_count,events_in_halo_but_not_core,events_never_selected
realcartest_3200_3830,D3-norepair-core-chunk120,25,0.3968253968253968,4.0,2.0,2.0,0.0,4.4
realcartest_3200_3830,D3-norepair-core-chunk120,32,0.5079365079365079,3.4,1.4,2.0,0.0,3.4
realcartest_3200_3830,D3-norepair-core-chunk120,40,0.6349206349206349,2.4000000000000004,1.0,1.4,0.0,2.4
realcartest_3200_3830,D3-norepair-core-chunk120,47,0.746031746031746,1.5999999999999996,0.3999999999999999,1.2,0.0,2.0
realcartest_3200_3830,D3-norepair-core-chunk120,60,0.9523809523809523,0.20000000000000018,0.0,0.20000000000000018,0.0,0.2
realcartest_3200_3830,D3-norepair-core-chunk120,63,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,B7-core,5,0.041666666666666664,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,B7-core,6,0.05,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,B7-core,10,0.08333333333333333,5.6,1.0,4.6,0.0,5.6
dataset3_0_1200,B7-core,12,0.1,5.6,1.0,4.6,0.0,5.6
dataset3_0_1200,B7-core,20,0.16666666666666666,5.0,0.8,4.2,0.0,5.0
dataset3_0_1200,B7-core,24,0.2,4.6,0.6,4.0,0.0,4.6
dataset3_0_1200,B7-core,36,0.3,3.8,0.6,3.2,0.0,3.8
dataset3_0_1200,B7-core,40,0.3333333333333333,3.6,0.6,3.0,0.0,3.6
dataset3_0_1200,B7-core,48,0.4,3.6,0.8,2.8,0.0,3.8
dataset3_0_1200,B7-core,60,0.5,0.40000000000000036,0.0,0.40000000000000036,0.0,0.4
dataset3_0_1200,B7-core,80,0.6666666666666666,1.4000000000000004,0.0,1.4,0.0,1.4
dataset3_0_1200,B7-core,90,0.75,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,B7-core,100,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,B7-core,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D0-core,5,0.041666666666666664,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,6,0.05,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,10,0.08333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,12,0.1,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,20,0.16666666666666666,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,24,0.2,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,36,0.3,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,40,0.3333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,48,0.4,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D0-core,60,0.5,4.0,1.0,3.0,0.0,4.0
dataset3_0_1200,LATE-D0-core,80,0.6666666666666666,1.0,0.0,1.0,0.0,1.0
dataset3_0_1200,LATE-D0-core,90,0.75,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D0-core,100,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D0-core,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D1-core-radius20,5,0.041666666666666664,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D1-core-radius20,6,0.05,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D1-core-radius20,10,0.08333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D1-core-radius20,12,0.1,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D1-core-radius20,20,0.16666666666666666,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D1-core-radius20,24,0.2,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D1-core-radius20,36,0.3,3.8,0.6,3.2,0.0,3.8
dataset3_0_1200,LATE-D1-core-radius20,40,0.3333333333333333,3.4,0.0,3.4,0.0,3.4
dataset3_0_1200,LATE-D1-core-radius20,48,0.4,3.0,0.0,3.0,0.0,3.0
dataset3_0_1200,LATE-D1-core-radius20,60,0.5,3.2,0.0,3.2,0.0,3.2
dataset3_0_1200,LATE-D1-core-radius20,80,0.6666666666666666,2.0,0.0,2.0,0.0,2.0
dataset3_0_1200,LATE-D1-core-radius20,90,0.75,1.0,0.0,1.0,0.0,1.0
dataset3_0_1200,LATE-D1-core-radius20,100,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D1-core-radius20,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,5,0.041666666666666664,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,6,0.05,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,10,0.08333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,12,0.1,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,20,0.16666666666666666,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,24,0.2,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,36,0.3,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,40,0.3333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,48,0.4,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,60,0.5,4.0,1.0,3.0,0.0,4.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,80,0.6666666666666666,1.0,0.0,1.0,0.0,1.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,90,0.75,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,100,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D2-core-q20-smass-rhighest,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,LATE-D3-core-chunk120,5,0.041666666666666664,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D3-core-chunk120,6,0.05,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D3-core-chunk120,10,0.08333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,LATE-D3-core-chunk120,12,0.1,5.8,1.0,4.8,0.0,5.8
dataset3_0_1200,LATE-D3-core-chunk120,20,0.16666666666666666,5.2,0.8,4.4,0.0,5.2
dataset3_0_1200,LATE-D3-core-chunk120,24,0.2,5.6,0.8,4.8,0.0,5.6
dataset3_0_1200,LATE-D3-core-chunk120,36,0.3,5.4,0.8,4.6,0.0,5.4
dataset3_0_1200,LATE-D3-core-chunk120,40,0.3333333333333333,3.8,0.6,3.2,0.0,3.8
dataset3_0_1200,LATE-D3-core-chunk120,48,0.4,3.0,0.19999999999999996,2.8,0.0,3.2
dataset3_0_1200,LATE-D3-core-chunk120,60,0.5,2.2,0.19999999999999996,2.0,0.0,2.4
dataset3_0_1200,LATE-D3-core-chunk120,80,0.6666666666666666,0.20000000000000018,0.0,0.20000000000000018,0.0,0.6
dataset3_0_1200,LATE-D3-core-chunk120,90,0.75,0.7999999999999998,0.0,0.7999999999999998,0.0,0.8
dataset3_0_1200,LATE-D3-core-chunk120,100,0.8333333333333334,0.5999999999999996,0.0,0.5999999999999996,0.0,1.0
dataset3_0_1200,LATE-D3-core-chunk120,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_0_1200,D3-norepair-core-chunk120,5,0.041666666666666664,5.8,0.8,5.0,0.0,5.8
dataset3_0_1200,D3-norepair-core-chunk120,6,0.05,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,D3-norepair-core-chunk120,10,0.08333333333333333,6.0,1.0,5.0,0.0,6.0
dataset3_0_1200,D3-norepair-core-chunk120,12,0.1,5.6,0.8,4.8,0.0,5.6
dataset3_0_1200,D3-norepair-core-chunk120,20,0.16666666666666666,5.8,1.0,4.8,0.0,5.8
dataset3_0_1200,D3-norepair-core-chunk120,24,0.2,4.0,0.4,3.6,0.0,4.0
dataset3_0_1200,D3-norepair-core-chunk120,36,0.3,4.2,0.6,3.6,0.0,4.6
dataset3_0_1200,D3-norepair-core-chunk120,40,0.3333333333333333,3.8,0.19999999999999996,3.6,0.0,4.0
dataset3_0_1200,D3-norepair-core-chunk120,48,0.4,3.0,0.4,2.6,0.0,3.0
dataset3_0_1200,D3-norepair-core-chunk120,60,0.5,0.40000000000000036,0.19999999999999996,0.20000000000000018,0.0,0.8
dataset3_0_1200,D3-norepair-core-chunk120,80,0.6666666666666666,0.5999999999999996,0.0,0.5999999999999996,0.0,0.8
dataset3_0_1200,D3-norepair-core-chunk120,90,0.75,0.7999999999999998,0.0,0.7999999999999998,0.0,0.8
dataset3_0_1200,D3-norepair-core-chunk120,100,0.8333333333333334,0.20000000000000018,0.19999999999999996,0.0,0.0,0.4
dataset3_0_1200,D3-norepair-core-chunk120,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_1200_2400,B7-core,5,0.041666666666666664,11.4,1.6,9.8,0.0,11.4
dataset3_1200_2400,B7-core,6,0.05,11.8,1.8,10.0,0.0,11.8
dataset3_1200_2400,B7-core,10,0.08333333333333333,11.4,1.8,9.6,0.0,11.4
dataset3_1200_2400,B7-core,12,0.1,11.8,1.8,10.0,0.0,11.8
dataset3_1200_2400,B7-core,20,0.16666666666666666,10.6,1.6,9.0,0.0,10.8
dataset3_1200_2400,B7-core,24,0.2,10.2,1.4,8.8,0.0,10.2
dataset3_1200_2400,B7-core,36,0.3,7.4,0.8,6.6,0.0,7.6
dataset3_1200_2400,B7-core,40,0.3333333333333333,8.2,0.6000000000000001,7.6,0.0,8.6
dataset3_1200_2400,B7-core,48,0.4,8.0,0.6000000000000001,7.4,0.0,8.0
dataset3_1200_2400,B7-core,60,0.5,6.4,0.8,5.6,0.0,6.8
dataset3_1200_2400,B7-core,80,0.6666666666666666,4.2,0.0,4.2,0.0,4.2
dataset3_1200_2400,B7-core,90,0.75,2.8000000000000007,0.19999999999999996,2.5999999999999996,0.0,3.4
dataset3_1200_2400,B7-core,100,0.8333333333333334,1.5999999999999996,0.0,1.5999999999999996,0.0,1.8
dataset3_1200_2400,B7-core,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_1200_2400,LATE-D0-core,5,0.041666666666666664,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D0-core,6,0.05,11.2,2.0,9.2,0.0,11.6
dataset3_1200_2400,LATE-D0-core,10,0.08333333333333333,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D0-core,12,0.1,11.6,1.6,10.0,0.0,11.6
dataset3_1200_2400,LATE-D0-core,20,0.16666666666666666,10.8,1.0,9.8,0.0,10.8
dataset3_1200_2400,LATE-D0-core,24,0.2,10.0,1.0,9.0,0.0,10.0
dataset3_1200_2400,LATE-D0-core,36,0.3,10.0,1.0,9.0,0.0,10.0
dataset3_1200_2400,LATE-D0-core,40,0.3333333333333333,9.6,1.0,8.6,0.0,10.0
dataset3_1200_2400,LATE-D0-core,48,0.4,10.0,1.0,9.0,0.0,10.0
dataset3_1200_2400,LATE-D0-core,60,0.5,7.8,1.0,6.8,0.0,8.0
dataset3_1200_2400,LATE-D0-core,80,0.6666666666666666,5.8,1.0,4.8,0.0,6.0
dataset3_1200_2400,LATE-D0-core,90,0.75,5.0,1.0,4.0,0.0,5.0
dataset3_1200_2400,LATE-D0-core,100,0.8333333333333334,3.8000000000000007,0.19999999999999996,3.5999999999999996,0.0,4.2
dataset3_1200_2400,LATE-D0-core,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_1200_2400,LATE-D1-core-radius20,5,0.041666666666666664,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D1-core-radius20,6,0.05,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D1-core-radius20,10,0.08333333333333333,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D1-core-radius20,12,0.1,11.6,1.8,9.8,0.0,11.6
dataset3_1200_2400,LATE-D1-core-radius20,20,0.16666666666666666,11.8,1.8,10.0,0.0,11.8
dataset3_1200_2400,LATE-D1-core-radius20,24,0.2,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D1-core-radius20,36,0.3,10.6,1.0,9.6,0.0,10.8
dataset3_1200_2400,LATE-D1-core-radius20,40,0.3333333333333333,10.2,1.0,9.2,0.0,10.2
dataset3_1200_2400,LATE-D1-core-radius20,48,0.4,9.2,1.0,8.2,0.0,9.8
dataset3_1200_2400,LATE-D1-core-radius20,60,0.5,7.0,1.0,6.0,0.0,7.0
dataset3_1200_2400,LATE-D1-core-radius20,80,0.6666666666666666,5.8,1.0,4.8,0.0,5.8
dataset3_1200_2400,LATE-D1-core-radius20,90,0.75,5.2,1.0,4.2,0.0,5.2
dataset3_1200_2400,LATE-D1-core-radius20,100,0.8333333333333334,4.0,1.0,3.0,0.0,4.0
dataset3_1200_2400,LATE-D1-core-radius20,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,5,0.041666666666666664,12.0,2.0,10.0,0.0,12.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,6,0.05,11.6,2.0,9.6,0.0,11.8
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,10,0.08333333333333333,11.2,2.0,9.2,0.0,11.6
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,12,0.1,10.4,1.2,9.2,0.0,10.8
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,20,0.16666666666666666,10.8,1.0,9.8,0.0,10.8
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,24,0.2,9.8,1.0,8.8,0.0,10.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,36,0.3,9.6,1.0,8.6,0.0,9.8
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,40,0.3333333333333333,10.0,1.0,9.0,0.0,10.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,48,0.4,9.6,1.0,8.6,0.0,9.8
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,60,0.5,7.8,1.0,6.8,0.0,8.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,80,0.6666666666666666,5.6,1.0,4.6,0.0,6.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,90,0.75,5.0,1.0,4.0,0.0,5.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,100,0.8333333333333334,4.0,0.0,4.0,0.0,4.0
dataset3_1200_2400,LATE-D2-core-q20-smass-rhighest,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_1200_2400,LATE-D3-core-chunk120,5,0.041666666666666664,11.2,1.2,10.0,0.0,11.2
dataset3_1200_2400,LATE-D3-core-chunk120,6,0.05,10.8,1.2,9.6,0.0,11.0
dataset3_1200_2400,LATE-D3-core-chunk120,10,0.08333333333333333,11.6,1.6,10.0,0.0,11.6
dataset3_1200_2400,LATE-D3-core-chunk120,12,0.1,10.2,0.8,9.4,0.0,10.2
dataset3_1200_2400,LATE-D3-core-chunk120,20,0.16666666666666666,10.4,1.4,9.0,0.0,10.6
dataset3_1200_2400,LATE-D3-core-chunk120,24,0.2,11.0,1.2,9.8,0.0,11.0
dataset3_1200_2400,LATE-D3-core-chunk120,36,0.3,10.4,0.8,9.6,0.0,10.6
dataset3_1200_2400,LATE-D3-core-chunk120,40,0.3333333333333333,9.4,1.0,8.4,0.0,9.6
dataset3_1200_2400,LATE-D3-core-chunk120,48,0.4,8.6,0.8,7.8,0.0,8.8
dataset3_1200_2400,LATE-D3-core-chunk120,60,0.5,8.2,1.0,7.2,0.0,8.4
dataset3_1200_2400,LATE-D3-core-chunk120,80,0.6666666666666666,7.0,0.8,6.2,0.0,7.4
dataset3_1200_2400,LATE-D3-core-chunk120,90,0.75,4.4,1.0,3.4000000000000004,0.0,5.0
dataset3_1200_2400,LATE-D3-core-chunk120,100,0.8333333333333334,4.4,0.0,4.4,0.0,5.0
dataset3_1200_2400,LATE-D3-core-chunk120,120,1.0,0.0,0.0,0.0,0.0,0.2
dataset3_1200_2400,D3-norepair-core-chunk120,5,0.041666666666666664,11.8,1.8,10.0,0.0,11.8
dataset3_1200_2400,D3-norepair-core-chunk120,6,0.05,11.8,2.0,9.8,0.0,11.8
dataset3_1200_2400,D3-norepair-core-chunk120,10,0.08333333333333333,11.6,2.0,9.6,0.0,11.6
dataset3_1200_2400,D3-norepair-core-chunk120,12,0.1,11.8,1.8,10.0,0.0,11.8
dataset3_1200_2400,D3-norepair-core-chunk120,20,0.16666666666666666,10.2,1.6,8.6,0.0,10.2
dataset3_1200_2400,D3-norepair-core-chunk120,24,0.2,9.6,1.6,8.0,0.0,10.0
dataset3_1200_2400,D3-norepair-core-chunk120,36,0.3,9.4,1.0,8.4,0.0,9.6
dataset3_1200_2400,D3-norepair-core-chunk120,40,0.3333333333333333,7.6,0.3999999999999999,7.2,0.0,7.8
dataset3_1200_2400,D3-norepair-core-chunk120,48,0.4,7.0,0.8,6.2,0.0,7.0
dataset3_1200_2400,D3-norepair-core-chunk120,60,0.5,6.2,0.6000000000000001,5.6,0.0,7.0
dataset3_1200_2400,D3-norepair-core-chunk120,80,0.6666666666666666,4.6,0.3999999999999999,4.2,0.0,5.0
dataset3_1200_2400,D3-norepair-core-chunk120,90,0.75,4.2,0.3999999999999999,3.8,0.0,4.6
dataset3_1200_2400,D3-norepair-core-chunk120,100,0.8333333333333334,2.1999999999999993,0.3999999999999999,1.8000000000000007,0.0,2.2
dataset3_1200_2400,D3-norepair-core-chunk120,120,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_2400_3462,B7-core,5,0.04672897196261682,9.0,3.0,6.0,0.0,9.0
dataset3_2400_3462,B7-core,10,0.09345794392523364,8.8,2.8,6.0,0.0,8.8
dataset3_2400_3462,B7-core,11,0.102803738317757,9.0,3.0,6.0,0.0,9.0
dataset3_2400_3462,B7-core,20,0.18691588785046728,7.6,2.6,5.0,0.0,7.6
dataset3_2400_3462,B7-core,21,0.19626168224299065,7.6,2.4,5.2,0.0,7.6
dataset3_2400_3462,B7-core,32,0.29906542056074764,6.0,1.8,4.2,0.0,6.0
dataset3_2400_3462,B7-core,40,0.37383177570093457,5.4,2.2,3.2,0.0,5.4
dataset3_2400_3462,B7-core,43,0.40186915887850466,6.0,2.2,3.8,0.0,6.4
dataset3_2400_3462,B7-core,54,0.5046728971962616,4.2,2.0,2.2,0.0,4.2
dataset3_2400_3462,B7-core,60,0.5607476635514018,4.6,1.8,2.8,0.0,4.6
dataset3_2400_3462,B7-core,80,0.7476635514018691,1.2000000000000002,0.7999999999999998,0.40000000000000036,0.0,1.2
dataset3_2400_3462,B7-core,100,0.9345794392523364,0.5999999999999996,0.3999999999999999,0.20000000000000018,0.0,0.6
dataset3_2400_3462,B7-core,107,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_2400_3462,LATE-D0-core,5,0.04672897196261682,8.2,2.4,5.8,0.0,8.2
dataset3_2400_3462,LATE-D0-core,10,0.09345794392523364,7.8,2.0,5.8,0.0,7.8
dataset3_2400_3462,LATE-D0-core,11,0.102803738317757,8.0,2.0,6.0,0.0,8.0
dataset3_2400_3462,LATE-D0-core,20,0.18691588785046728,7.0,2.0,5.0,0.0,7.0
dataset3_2400_3462,LATE-D0-core,21,0.19626168224299065,7.0,2.0,5.0,0.0,7.0
dataset3_2400_3462,LATE-D0-core,32,0.29906542056074764,6.0,2.0,4.0,0.0,6.0
dataset3_2400_3462,LATE-D0-core,40,0.37383177570093457,4.2,0.7999999999999998,3.4,0.0,5.8
dataset3_2400_3462,LATE-D0-core,43,0.40186915887850466,4.0,1.0,3.0,0.0,5.4
dataset3_2400_3462,LATE-D0-core,54,0.5046728971962616,4.0,1.0,3.0,0.0,4.0
dataset3_2400_3462,LATE-D0-core,60,0.5607476635514018,3.8,0.7999999999999998,3.0,0.0,3.8
dataset3_2400_3462,LATE-D0-core,80,0.7476635514018691,2.0,0.0,2.0,0.0,2.0
dataset3_2400_3462,LATE-D0-core,100,0.9345794392523364,1.0,0.0,1.0,0.0,1.0
dataset3_2400_3462,LATE-D0-core,107,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_2400_3462,LATE-D1-core-radius20,5,0.04672897196261682,9.0,3.0,6.0,0.0,9.0
dataset3_2400_3462,LATE-D1-core-radius20,10,0.09345794392523364,8.0,2.2,5.8,0.0,8.0
dataset3_2400_3462,LATE-D1-core-radius20,11,0.102803738317757,7.6,1.8,5.8,0.0,7.6
dataset3_2400_3462,LATE-D1-core-radius20,20,0.18691588785046728,8.0,2.0,6.0,0.0,8.0
dataset3_2400_3462,LATE-D1-core-radius20,21,0.19626168224299065,8.0,2.0,6.0,0.0,8.0
dataset3_2400_3462,LATE-D1-core-radius20,32,0.29906542056074764,6.2,2.0,4.2,0.0,6.2
dataset3_2400_3462,LATE-D1-core-radius20,40,0.37383177570093457,5.0,1.0,4.0,0.0,5.0
dataset3_2400_3462,LATE-D1-core-radius20,43,0.40186915887850466,4.4,0.7999999999999998,3.6,0.0,4.4
dataset3_2400_3462,LATE-D1-core-radius20,54,0.5046728971962616,4.0,0.3999999999999999,3.6,0.0,4.2
dataset3_2400_3462,LATE-D1-core-radius20,60,0.5607476635514018,3.0,0.0,3.0,0.0,3.8
dataset3_2400_3462,LATE-D1-core-radius20,80,0.7476635514018691,1.7999999999999998,0.0,1.7999999999999998,0.0,2.0
dataset3_2400_3462,LATE-D1-core-radius20,100,0.9345794392523364,0.0,0.0,0.0,0.0,0.8
dataset3_2400_3462,LATE-D1-core-radius20,107,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,5,0.04672897196261682,8.8,3.0,5.8,0.0,8.8
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,10,0.09345794392523364,8.0,2.0,6.0,0.0,8.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,11,0.102803738317757,7.8,2.0,5.8,0.0,7.8
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,20,0.18691588785046728,6.6,1.8,4.8,0.0,6.6
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,21,0.19626168224299065,6.6,1.8,4.8,0.0,6.6
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,32,0.29906542056074764,6.0,2.0,4.0,0.0,6.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,40,0.37383177570093457,4.2,1.0,3.2,0.0,5.8
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,43,0.40186915887850466,4.2,1.0,3.2,0.0,5.4
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,54,0.5046728971962616,4.0,1.0,3.0,0.0,4.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,60,0.5607476635514018,4.0,1.0,3.0,0.0,4.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,80,0.7476635514018691,2.0,0.0,2.0,0.0,2.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,100,0.9345794392523364,1.0,0.0,1.0,0.0,1.0
dataset3_2400_3462,LATE-D2-core-q20-smass-rhighest,107,1.0,0.0,0.0,0.0,0.0,0.0
dataset3_2400_3462,LATE-D3-core-chunk120,5,0.04672897196261682,8.8,3.0,5.8,0.0,8.8
dataset3_2400_3462,LATE-D3-core-chunk120,10,0.09345794392523364,8.4,2.8,5.6,0.0,8.4
dataset3_2400_3462,LATE-D3-core-chunk120,11,0.102803738317757,8.6,3.0,5.6,0.0,8.6
dataset3_2400_3462,LATE-D3-core-chunk120,20,0.18691588785046728,8.0,2.6,5.4,0.0,8.0
dataset3_2400_3462,LATE-D3-core-chunk120,21,0.19626168224299065,8.2,2.6,5.6,0.0,8.2
dataset3_2400_3462,LATE-D3-core-chunk120,32,0.29906542056074764,7.6,2.2,5.4,0.0,7.6
dataset3_2400_3462,LATE-D3-core-chunk120,40,0.37383177570093457,6.2,2.0,4.2,0.0,6.2
dataset3_2400_3462,LATE-D3-core-chunk120,43,0.40186915887850466,6.0,1.2,4.8,0.0,6.2
dataset3_2400_3462,LATE-D3-core-chunk120,54,0.5046728971962616,6.0,1.2,4.8,0.0,6.0
dataset3_2400_3462,LATE-D3-core-chunk120,60,0.5607476635514018,5.4,2.0,3.4,0.0,5.6
dataset3_2400_3462,LATE-D3-core-chunk120,80,0.7476635514018691,4.0,0.3999999999999999,3.6,0.0,4.2
dataset3_2400_3462,LATE-D3-core-chunk120,100,0.9345794392523364,1.4000000000000004,0.6000000000000001,0.7999999999999998,0.0,1.6
dataset3_2400_3462,LATE-D3-core-chunk120,107,1.0,0.5999999999999996,0.6000000000000001,0.0,0.0,0.8
dataset3_2400_3462,D3-norepair-core-chunk120,5,0.04672897196261682,9.0,3.0,6.0,0.0,9.0
dataset3_2400_3462,D3-norepair-core-chunk120,10,0.09345794392523364,8.8,3.0,5.8,0.0,8.8
dataset3_2400_3462,D3-norepair-core-chunk120,11,0.102803738317757,8.0,2.8,5.2,0.0,8.0
dataset3_2400_3462,D3-norepair-core-chunk120,20,0.18691588785046728,7.4,2.2,5.2,0.0,7.4
dataset3_2400_3462,D3-norepair-core-chunk120,21,0.19626168224299065,7.0,2.4,4.6,0.0,7.0
dataset3_2400_3462,D3-norepair-core-chunk120,32,0.29906542056074764,7.2,2.2,5.0,0.0,7.2
dataset3_2400_3462,D3-norepair-core-chunk120,40,0.37383177570093457,6.0,2.0,4.0,0.0,6.0
dataset3_2400_3462,D3-norepair-core-chunk120,43,0.40186915887850466,6.0,1.6,4.4,0.0,6.0
dataset3_2400_3462,D3-norepair-core-chunk120,54,0.5046728971962616,4.2,1.4,2.8,0.0,4.8
dataset3_2400_3462,D3-norepair-core-chunk120,60,0.5607476635514018,4.2,1.4,2.8,0.0,4.4
dataset3_2400_3462,D3-norepair-core-chunk120,80,0.7476635514018691,2.0,0.3999999999999999,1.5999999999999996,0.0,2.4
dataset3_2400_3462,D3-norepair-core-chunk120,100,0.9345794392523364,0.8000000000000007,0.0,0.7999999999999998,0.0,1.2
dataset3_2400_3462,D3-norepair-core-chunk120,107,1.0,0.0,0.0,0.0,0.0,0.0
