workload_id,video_id,query_id,cost_tier,verify_scan_cost_ratio,deadline_level,deadline_fraction,base_seed,chunk_count,policy,normalized_anytime_event_auc,terminal_event_recall,committed_events,oracle_failures,scan_actions,verify_actions
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,10834653013843659315,,largest_gap,0.11681547619047619,0.23333333333333334,14,1,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,10834653013843659315,,datb_sv,0.11049107142857148,0.21666666666666667,13,1,135,89
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,10834653013843659315,3,exsample_end_to_end_adapted,0.15773809523809532,0.2833333333333333,17,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,10834653013843659315,6,exsample_end_to_end_adapted,0.14717261904761894,0.25,15,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,10834653013843659315,12,exsample_end_to_end_adapted,0.1494047619047618,0.26666666666666666,16,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,,sequential,0.12068452380952395,0.18333333333333332,11,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,,uniform_stride,0.12723214285714257,0.25,15,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,,random_temporal,0.10342261904761897,0.25,15,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,,largest_gap,0.11681547619047619,0.23333333333333334,14,1,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,,datb_sv,0.11049107142857148,0.21666666666666667,13,1,135,89
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,3,exsample_end_to_end_adapted,0.10744047619047606,0.21666666666666667,13,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,6,exsample_end_to_end_adapted,0.14300595238095234,0.2833333333333333,17,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,12,exsample_end_to_end_adapted,0.1470238095238096,0.25,15,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,sequential,0.1857886904761903,0.3333333333333333,20,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,uniform_stride,0.2362351190476204,0.38333333333333336,23,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,random_temporal,0.22767857142856993,0.4,24,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,largest_gap,0.22790178571428624,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,datb_sv,0.22782738095238128,0.5333333333333333,32,1,274,174
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,3,exsample_end_to_end_adapted,0.3412202380952381,0.55,33,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,6,exsample_end_to_end_adapted,0.2501488095238105,0.4666666666666667,28,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,12,exsample_end_to_end_adapted,0.2651041666666664,0.43333333333333335,26,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,sequential,0.1857886904761903,0.3333333333333333,20,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,uniform_stride,0.2362351190476204,0.38333333333333336,23,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,random_temporal,0.2016369047619053,0.4,24,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,largest_gap,0.22790178571428624,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,datb_sv,0.22782738095238128,0.5333333333333333,32,1,274,174
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,3,exsample_end_to_end_adapted,0.30535714285714327,0.5,30,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,6,exsample_end_to_end_adapted,0.22849702380952439,0.43333333333333335,26,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,12,exsample_end_to_end_adapted,0.2903273809523822,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,sequential,0.1857886904761903,0.3333333333333333,20,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,uniform_stride,0.2362351190476204,0.38333333333333336,23,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,random_temporal,0.3098214285714283,0.6166666666666667,37,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,largest_gap,0.22790178571428624,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,datb_sv,0.22782738095238128,0.5333333333333333,32,1,274,174
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,3,exsample_end_to_end_adapted,0.20208333333333334,0.45,27,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,6,exsample_end_to_end_adapted,0.308779761904762,0.5833333333333334,35,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,12,exsample_end_to_end_adapted,0.2940476190476201,0.5166666666666667,31,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,sequential,0.1857886904761903,0.3333333333333333,20,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,uniform_stride,0.2362351190476204,0.38333333333333336,23,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,random_temporal,0.2516369047619053,0.55,33,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,largest_gap,0.22790178571428624,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,datb_sv,0.22782738095238128,0.5333333333333333,32,1,274,174
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,3,exsample_end_to_end_adapted,0.24404761904761774,0.36666666666666664,22,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,6,exsample_end_to_end_adapted,0.22038690476190356,0.36666666666666664,22,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,12,exsample_end_to_end_adapted,0.27909226190476233,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,sequential,0.1857886904761903,0.3333333333333333,20,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,uniform_stride,0.2362351190476204,0.38333333333333336,23,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,random_temporal,0.2523809523809528,0.45,27,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,largest_gap,0.22790178571428624,0.5333333333333333,32,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,datb_sv,0.22782738095238128,0.5333333333333333,32,1,274,174
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,3,exsample_end_to_end_adapted,0.28147321428571564,0.5,30,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,6,exsample_end_to_end_adapted,0.2448660714285715,0.45,27,1,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,12,exsample_end_to_end_adapted,0.2290178571428567,0.43333333333333335,26,0,224,224
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,sequential,0.27524801587301617,0.5833333333333334,35,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,uniform_stride,0.31741071428571566,0.5666666666666667,34,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,random_temporal,0.4444444444444443,0.7333333333333333,44,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,largest_gap,0.35773809523809463,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,datb_sv,0.33975694444444654,0.65,39,1,432,240
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,3,exsample_end_to_end_adapted,0.34340277777777883,0.65,39,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,6,exsample_end_to_end_adapted,0.33640873015873163,0.5833333333333334,35,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,12,exsample_end_to_end_adapted,0.3963789682539682,0.7666666666666667,46,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,sequential,0.27524801587301617,0.5833333333333334,35,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,uniform_stride,0.31741071428571566,0.5666666666666667,34,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,random_temporal,0.39315476190476156,0.75,45,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,largest_gap,0.35773809523809463,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,datb_sv,0.33975694444444654,0.65,39,1,432,240
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,3,exsample_end_to_end_adapted,0.3544642857142872,0.65,39,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,6,exsample_end_to_end_adapted,0.3543154761904771,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,12,exsample_end_to_end_adapted,0.4223214285714287,0.7,42,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,sequential,0.27524801587301617,0.5833333333333334,35,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,uniform_stride,0.31741071428571566,0.5666666666666667,34,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,random_temporal,0.3437500000000003,0.7333333333333333,44,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,largest_gap,0.35773809523809463,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,datb_sv,0.33975694444444654,0.65,39,1,432,240
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,3,exsample_end_to_end_adapted,0.3659722222222247,0.6,36,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,6,exsample_end_to_end_adapted,0.28864087301587266,0.55,33,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,12,exsample_end_to_end_adapted,0.38650793650793747,0.7333333333333333,44,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,sequential,0.27524801587301617,0.5833333333333334,35,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,uniform_stride,0.31741071428571566,0.5666666666666667,34,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,random_temporal,0.35104166666666675,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,largest_gap,0.35773809523809463,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,datb_sv,0.33975694444444654,0.65,39,1,432,240
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,3,exsample_end_to_end_adapted,0.3434523809523811,0.7166666666666667,43,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,6,exsample_end_to_end_adapted,0.320882936507935,0.5833333333333334,35,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,12,exsample_end_to_end_adapted,0.3291170634920654,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,sequential,0.27524801587301617,0.5833333333333334,35,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,uniform_stride,0.31741071428571566,0.5666666666666667,34,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,random_temporal,0.3310515873015876,0.65,39,0,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,largest_gap,0.35773809523809463,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,datb_sv,0.33975694444444654,0.65,39,1,432,240
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,3,exsample_end_to_end_adapted,0.3646825396825407,0.6333333333333333,38,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,6,exsample_end_to_end_adapted,0.3908234126984126,0.6666666666666666,40,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,12,exsample_end_to_end_adapted,0.3660218253968265,0.7333333333333333,44,1,336,336
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,sequential,0.12068452380952331,0.18333333333333332,11,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,uniform_stride,0.12723214285714296,0.25,15,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,random_temporal,0.19077380952380935,0.36666666666666664,22,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,largest_gap,0.1168154761904762,0.23333333333333334,14,1,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,datb_sv,0.1237351190476191,0.23333333333333334,14,1,160,96
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,3,exsample_end_to_end_adapted,0.16205357142857135,0.35,21,0,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,6,exsample_end_to_end_adapted,0.175595238095238,0.3,18,1,112,112
HANGZHOU::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,HANGZHOU,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,12,exsample_end_to_end_adapted,0.2022321428571428,0.4166666666666667,25,0,112,112
