segment_id,method_id,seed,budget_abs,budget_ratio,oracle_calls_total,returned_intervals,event_precision,event_recall,unique_event_coverage,strict_replay_or_posthoc,online_uses_event_id,can_be_main_comparison,applicability_note
realcartest_0_1570,fixed_10s_topproxy,0,16,0.1,16,"[(10.0, 40.0), (50.0, 110.0), (500.0, 510.0), (740.0, 750.0)]",0.5,0.05,1,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
realcartest_0_1570,HTS-EC-safe,0,16,0.1,16,"[(10.0, 60.0), (70.0, 110.0)]",1.0,0.05,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe,1,16,0.1,16,"[(20.0, 40.0), (50.0, 100.0), (1130.0, 1150.0)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe,2,16,0.1,16,"[(840.0, 850.0), (1080.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.75,0.15,3,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe-shadow-stag,0,16,0.1,16,"[(10.0, 60.0), (70.0, 110.0)]",1.0,0.05,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-shadow-stag,1,16,0.1,16,"[(20.0, 40.0), (50.0, 100.0), (1130.0, 1150.0)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-shadow-stag,2,16,0.1,16,"[(840.0, 850.0), (1080.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.75,0.15,3,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,0,16,0.1,16,"[(10.0, 60.0), (70.0, 110.0)]",1.0,0.05,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,1,16,0.1,16,"[(20.0, 40.0), (50.0, 100.0), (1130.0, 1150.0)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,2,16,0.1,16,"[(840.0, 850.0), (1080.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.75,0.15,3,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,16,0.1,16,"[(10.0, 60.0), (70.0, 110.0)]",1.0,0.05,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=1, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,16,0.1,16,"[(20.0, 40.0), (50.0, 100.0), (1130.0, 1150.0)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=0, stagmix_steps=16"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,16,0.1,16,"[(840.0, 850.0), (1080.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.75,0.15,3,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=0, stagmix_steps=16"
realcartest_0_1570,fixed_10s_topproxy,0,31,0.2,31,"[(10.0, 40.0), (50.0, 110.0), (500.0, 510.0), (740.0, 750.0), (840.0, 850.0), (1010.0, 1020.0), (1070.0, 1090.0), (1110.0, 1150.0)]",0.5,0.15,3,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
realcartest_0_1570,HTS-EC-safe,0,31,0.2,31,"[(10.0, 60.0), (70.0, 110.0), (1060.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",1.0,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe,1,31,0.2,31,"[(20.0, 40.0), (50.0, 100.0), (500.0, 510.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe,2,31,0.2,31,"[(840.0, 850.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe-shadow-stag,0,31,0.2,31,"[(10.0, 60.0), (70.0, 110.0), (1060.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",1.0,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-shadow-stag,1,31,0.2,31,"[(20.0, 40.0), (50.0, 100.0), (500.0, 510.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-shadow-stag,2,31,0.2,31,"[(840.0, 850.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,0,31,0.2,31,"[(10.0, 60.0), (70.0, 110.0), (1060.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",1.0,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,1,31,0.2,31,"[(20.0, 40.0), (50.0, 100.0), (500.0, 510.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,2,31,0.2,31,"[(840.0, 850.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,31,0.2,31,"[(10.0, 60.0), (70.0, 110.0), (1060.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",1.0,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=1, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,31,0.2,31,"[(20.0, 40.0), (50.0, 100.0), (500.0, 510.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=0, stagmix_steps=31"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,31,0.2,31,"[(840.0, 850.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.6666666666666666,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=0, stagmix_steps=31"
realcartest_0_1570,fixed_10s_topproxy,0,47,0.3,47,"[(10.0, 40.0), (50.0, 110.0), (500.0, 510.0), (740.0, 750.0), (840.0, 850.0), (1010.0, 1020.0), (1060.0, 1090.0), (1110.0, 1160.0), (1170.0, 1200.0), (1210.0, 1230.0), (1250.0, 1260.0)]",0.6363636363636364,0.3,6,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
realcartest_0_1570,HTS-EC-safe,0,47,0.3,47,"[(10.0, 60.0), (70.0, 110.0), (500.0, 510.0), (740.0, 750.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5555555555555556,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe,1,47,0.3,47,"[(10.0, 100.0), (500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.625,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe,2,47,0.3,47,"[(500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (840.0, 860.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=0"
realcartest_0_1570,HTS-EC-safe-shadow-stag,0,47,0.3,47,"[(10.0, 60.0), (70.0, 110.0), (500.0, 510.0), (740.0, 750.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5555555555555556,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-shadow-stag,1,47,0.3,47,"[(10.0, 100.0), (500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.625,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-shadow-stag,2,47,0.3,47,"[(500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (840.0, 860.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,0,47,0.3,47,"[(10.0, 60.0), (70.0, 110.0), (500.0, 510.0), (740.0, 750.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5555555555555556,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=1, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,1,47,0.3,47,"[(10.0, 100.0), (500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.625,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force,2,47,0.3,47,"[(500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (840.0, 860.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2442, detector_triggers=0, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,47,0.3,47,"[(10.0, 60.0), (70.0, 110.0), (500.0, 510.0), (740.0, 750.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5555555555555556,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=1, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,47,0.3,47,"[(10.0, 100.0), (500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.625,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=0, stagmix_steps=47"
realcartest_0_1570,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,47,0.3,47,"[(500.0, 510.0), (700.0, 710.0), (730.0, 750.0), (760.0, 770.0), (840.0, 860.0), (980.0, 990.0), (1010.0, 1020.0), (1050.0, 1090.0), (1110.0, 1160.0), (1170.0, 1180.0)]",0.5,0.25,5,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2442, detector_triggers=0, stagmix_steps=47"
realcartest_2000_3200,fixed_10s_topproxy,0,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
realcartest_2000_3200,HTS-EC-safe,0,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe,1,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe,2,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,0,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,1,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,2,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force,0,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force,1,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force,2,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,12,0.1,12,"[(490, 500), (810, 820), (850, 890)]",0.6666666666666666,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=1, stagmix_steps=12"
realcartest_2000_3200,fixed_10s_topproxy,0,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
realcartest_2000_3200,HTS-EC-safe,0,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe,1,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe,2,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,0,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,1,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,2,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force,0,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force,1,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force,2,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,24,0.2,24,"[(490, 510), (710, 720), (790, 800), (810, 820), (840, 890), (1110, 1120)]",0.3333333333333333,0.1,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=1, stagmix_steps=24"
realcartest_2000_3200,fixed_10s_topproxy,0,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
realcartest_2000_3200,HTS-EC-safe,0,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe,1,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe,2,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=0"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,0,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=36"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,1,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=36"
realcartest_2000_3200,HTS-EC-safe-shadow-stag,2,36,0.3,36,"[(490, 510), (560, 570), (700, 720), (760, 770), (790, 800), (810, 820), (840, 890), (980, 990), (1060, 1070), (1110, 1120)]",0.4,0.2,4,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=1, stagmix_steps=36"
