run_id,variant,budget,call_idx,state_before_hash,state_after_hash,unit_id,action_type,selected_action_type,region_id,selected_hypothesis_id,selected_hypothesis_source,owner_unit_count,estimated_p_positive,risk_before,risk_if_positive,risk_if_negative,raw_score,normalized_score,selected_score,second_best_action_type,score_margin,oracle_outcome_after_query,oracle_cost,candidate_count,live_core_action_count,live_explore_action_count,live_structure_action_count,eligible_structure_action_count,max_core_score,max_explore_score,max_structure_score,median_core_score,median_explore_score,median_structure_score,verification_state_before,positive_anchor_count_before,negative_barrier_count_before,materialized_event_count_before,positive_branch_output_changed,negative_branch_output_changed,hypothesis_count_before,hypothesis_count_after,materializer_version,physical_vlm_calls
hcr_H4_b080,H4,80,33,ba1237f2c4581b6e4947420e64448b0cac7e4765a35bd024345c4334afe069d8,d5c9ed67048975c27852a39136cfe1489324907a8129dafabc0f942f6768d8c1,297,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0046,high_proxy_island,1,0.4272796138722133,0.42994417940689766,0.4254048190451813,0.4262361267494009,0.0040632534923646935,0.0040632534923646935,0.0040632534923646935,DISCOVER_CORE,1.3641060575442232e-05,positive,1,84,59,25,0,0,0.0040632534923646935,0.0010597374335418186,,0.0034923770913781182,0.0008137235509390051,,unverified,2,31,2,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,34,d5c9ed67048975c27852a39136cfe1489324907a8129dafabc0f942f6768d8c1,4b7ca91f36d6009ccd79245b7d17c526faf9a982f036102c9e4dcdd855cc1da7,240,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0036,high_proxy_island,1,0.4254538020660798,0.4254048190451813,0.42088762688632897,0.42170145130766296,0.00404961243178914,0.00404961243178914,0.00404961243178914,DISCOVER_CORE,1.1182477436311178e-05,negative,1,83,58,25,0,0,0.00404961243178914,0.001040464066246527,,0.0034697017150653597,0.0007876173911080531,,unverified,3,31,3,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,35,4b7ca91f36d6009ccd79245b7d17c526faf9a982f036102c9e4dcdd855cc1da7,008002b9cb050450122ef5f20dd797fb273682a3436c93268b27531f6fc9ed30,271,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0042,high_proxy_island,2,0.4239612049169876,0.42170145130766296,0.4172024611643492,0.41800199097534824,0.00403842995435294,0.00403842995435294,0.00403842995435294,DISCOVER_CORE,9.754669985317932e-06,negative,1,82,57,25,0,0,0.00403842995435294,0.0010247401842572446,,0.0034470263387525457,0.0007729911279695245,,unverified,3,32,3,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,36,008002b9cb050450122ef5f20dd797fb273682a3436c93268b27531f6fc9ed30,cfbc16c8d00c42584c6f11c8559f1ba06c64053194a4b0f64a20c65d1b63b3ad,292,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0045,high_proxy_island,1,0.42266221363705003,0.41800199097534824,0.41351890029903327,0.414305987863161,0.004028675284367678,0.004028675284367678,0.004028675284367678,DISCOVER_CORE,2.840738630827122e-06,negative,1,81,56,25,0,0,0.004028675284367678,0.0010090328924590164,,0.0034271662988472895,0.0007583802969297615,,unverified,3,33,3,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,37,cfbc16c8d00c42584c6f11c8559f1ba06c64053194a4b0f64a20c65d1b63b3ad,e28719c219bcea84ad10400f116771e1e8ee05ae8b970824fc64547f6f17bfb5,83,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0013,high_proxy_island,1,0.42228445157383976,0.414305987863161,0.40982753117421933,0.41061100003608025,0.004025834545736795,0.004025834545736795,0.004025834545736795,DISCOVER_CORE,9.75001139380538e-07,positive,1,80,55,25,0,0,0.004025834545736795,0.0009933402794409796,,0.003407306258941867,0.0007437831200056699,,unverified,3,34,3,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,38,e28719c219bcea84ad10400f116771e1e8ee05ae8b970824fc64547f6f17bfb5,9abf218f844bc12b210c60b2379523e68c28182099c7d53857d012bd563bd555,61,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0009,high_proxy_island,1,0.422154850464402,0.40982753117421933,0.40535066535911624,0.406132892692631,0.0040248595445974145,0.0040248595445974145,0.0040248595445974145,DISCOVER_CORE,3.155784036312781e-06,negative,1,79,54,25,0,0,0.0040248595445974145,0.0009743254989865724,,0.003406920841954264,0.0007260956823462728,,unverified,4,34,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,39,9abf218f844bc12b210c60b2379523e68c28182099c7d53857d012bd563bd555,c9d059ea534e4e9198ed13e25825603b50ded25a70026f833b29c9a3f267b974,96,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0016,high_proxy_island,1,0.4217355624733405,0.406132892692631,0.40166117742912416,0.40243938800847506,0.004021703760561213,0.004021703760561213,0.004021703760561213,DISCOVER_CORE,5.549117525482927e-07,negative,1,78,53,25,0,0,0.004021703760561213,0.0009586386799627089,,0.003406535424966828,0.0007115038949615515,,unverified,4,35,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,40,c9d059ea534e4e9198ed13e25825603b50ded25a70026f833b29c9a3f267b974,7ab9ffc30383c8af999f284ac72d3d62ccad59153ef68dc8dcb0ecfb5b607b2e,55,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0008,high_proxy_island,2,0.4216618652910663,0.40243938800847506,0.3979685786328056,0.39874608317534643,0.004021148848808664,0.004021148848808664,0.004021148848808664,DISCOVER_CORE,1.4435407821922208e-05,negative,1,77,52,25,0,0,0.004021148848808664,0.0009429566748535012,,0.003403322388721708,0.0006969165854522341,,unverified,4,36,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,41,7ab9ffc30383c8af999f284ac72d3d62ccad59153ef68dc8dcb0ecfb5b607b2e,6f53a8444143e2b93d235c4f6c2c98e061aa2272693b91bdaaa7d75c5573be12,35,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0006,high_proxy_island,2,0.4197478833016757,0.39874608317534643,0.39429886225775046,0.39505802790994277,0.004006713440986687,0.004006713440986687,0.004006713440986687,DISCOVER_CORE,8.129026450354182e-05,negative,1,76,51,25,0,0,0.004006713440986687,0.0009272755182785919,,0.00340010935247681,0.0006823300652444297,,unverified,4,37,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,42,6f53a8444143e2b93d235c4f6c2c98e061aa2272693b91bdaaa7d75c5573be12,4ae88f20525db8b716aa1d66bfbd2039dcab6ab0845acc043f210717ace7c44b,342,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0053,high_proxy_island,1,0.409081595181003,0.39505802790994277,0.3907444607283164,0.39140130946069257,0.0039254231764832,0.0039254231764832,0.0039254231764832,DISCOVER_CORE,1.5706328290399085e-05,negative,1,75,50,25,0,0,0.0039254231764832,0.0009116166504930523,,0.0033881489922287233,0.0006677642779382986,,unverified,4,38,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,43,4ae88f20525db8b716aa1d66bfbd2039dcab6ab0845acc043f210717ace7c44b,253a87aa603ef0cca5a6657dc9a750ce735bcde8ab4913b5c931ddb264b26cad,52,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0007,high_proxy_island,1,0.40704221236875415,0.39140130946069257,0.387113726476846,0.3877509828609188,0.003909716848192912,0.003909716848192912,0.003909716848192912,DISCOVER_CORE,7.912795328024469e-05,negative,1,74,49,25,0,0,0.003909716848192912,0.0008960908336043683,,0.003376188631980581,0.000653322253798938,,unverified,4,39,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,44,253a87aa603ef0cca5a6657dc9a750ce735bcde8ab4913b5c931ddb264b26cad,469b023e509f0702119cff1be4ccb285eb6d6976c549d6eee37be63e962c7909,217,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0030,high_proxy_island,1,0.3968704767736963,0.3877509828609188,0.3835951001091187,0.38413444339171493,0.0038305888949125566,0.0038305888949125566,0.0038305888949125566,DISCOVER_CORE,7.672133586544838e-06,positive,1,73,48,25,0,0,0.0038305888949125566,0.0008805921554430052,,0.0033727922261556076,0.0006389054739449618,,unverified,4,40,4,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,45,469b023e509f0702119cff1be4ccb285eb6d6976c549d6eee37be63e962c7909,a201dfcd96ae3613b01f6c6cd7b3c3ef0323811b2fe69dcad1d7e9f17ea24eca,15,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0003,high_proxy_island,1,0.3958931879412703,0.3835951001091187,0.3794520573262107,0.379981973584713,0.003822916761326123,0.003822916761326123,0.003822916761326123,DISCOVER_CORE,6.1357708994735916e-06,negative,1,73,47,25,1,1,0.003822916761326123,0.0008629469701462722,0.00024764325442094837,0.003369395820330745,0.0006224920256976407,0.00024764325442094837,unverified,5,40,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,46,a201dfcd96ae3613b01f6c6cd7b3c3ef0323811b2fe69dcad1d7e9f17ea24eca,ae2749f5595b3160d8824b4078b3974cbcaf4103e4c6b2e643ad4346f3fa6250,242,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0037,high_proxy_island,1,0.3951127242173006,0.379981973584713,0.37584920852785175,0.3763715935722813,0.0038167809904265937,0.0038167809904265937,0.0038167809904265937,DISCOVER_CORE,2.123521778329973e-05,negative,1,72,46,25,1,1,0.0038167809904265937,0.0008476062373028448,0.00024764325442083734,0.003317633141135312,0.000608222165655592,0.00024764325442083734,unverified,5,41,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,47,ae2749f5595b3160d8824b4078b3974cbcaf4103e4c6b2e643ad4346f3fa6250,fc6e64a892d46096b1308dfd87b7e907ac835bd3d8a248bbb6939a8b85f9b05f,264,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0040,high_proxy_island,1,0.39241927079783656,0.3763715935722813,0.3722744603252135,0.3727708346503515,0.0037955457726432384,0.0037955457726432384,0.0037955457726432384,DISCOVER_CORE,1.8024768756230714e-05,negative,1,71,45,25,1,1,0.0037955457726432384,0.0008322771656913419,0.00024764325442089286,0.0032658704619398793,0.0005955674499796282,0.00024764325442089286,unverified,5,42,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,48,fc6e64a892d46096b1308dfd87b7e907ac835bd3d8a248bbb6939a8b85f9b05f,a750c982ad5b1240c5a968e4aa0b66973440eff0e8359301d4b84400a70896b9,63,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0010,high_proxy_island,1,0.3901422655618644,0.3727708346503515,0.368704021504215,0.36917838154904736,0.0037775210038870632,0.0037775210038870632,0.0037775210038870632,DISCOVER_CORE,7.196058261438321e-06,negative,1,70,44,25,1,1,0.0037775210038870632,0.0008169889436261402,0.00024764325442089286,0.0032652190667280534,0.0005830898042412103,0.00024764325442089286,unverified,5,43,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,49,a750c982ad5b1240c5a968e4aa0b66973440eff0e8359301d4b84400a70896b9,da76e566b4e11999eea7f1a2c03c735b9105df9fb1bec78282b54cd9e434d9cf,278,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0043,high_proxy_island,1,0.38923556440967544,0.36917838154904736,0.3651236924880394,0.36558927970761546,0.0037703249456255694,0.0037703249456255694,0.0037703249456255694,DISCOVER_CORE,4.900075163893902e-05,negative,1,69,43,25,1,1,0.0037703249456255694,0.0008017359866905327,0.00024764325442083734,0.0032645676715162275,0.0005706409405148993,0.00024764325442083734,unverified,5,44,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,50,da76e566b4e11999eea7f1a2c03c735b9105df9fb1bec78282b54cd9e434d9cf,d91e23648ad71166bc2b179ac657d66633c325fe485f79609396700e415b483f,67,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0011,high_proxy_island,1,0.3830967390933121,0.36558927970761546,0.36161744254319006,0.3620235239927687,0.0037213241939866304,0.0037213241939866304,0.0037213241939866304,DISCOVER_CORE,1.3845354904395979e-05,negative,1,68,42,25,1,1,0.0037213241939866304,0.0007864972586456576,0.00024764325442083734,0.003264522555929794,0.0005582036898497122,0.00024764325442083734,unverified,5,45,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,51,d91e23648ad71166bc2b179ac657d66633c325fe485f79609396700e415b483f,8562352cb00f896418b62b99f3cff357f941a78d7de9d4050aa2cef4364764ae,85,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0014,high_proxy_island,1,0.3813732065549723,0.3620235239927687,0.3580751902262201,0.35846452824070374,0.003707478839082401,0.003707478839082401,0.003707478839082401,DISCOVER_CORE,1.5180629743594132e-05,negative,1,67,41,25,1,1,0.003707478839082401,0.0007713576543620926,0.00024764325442094837,0.0032644774403434718,0.0005458473401011577,0.00024764325442094837,unverified,5,46,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,52,8562352cb00f896418b62b99f3cff357f941a78d7de9d4050aa2cef4364764ae,7fe10a8517eebf7faae2654d675ad6d7e178c56c77b2adee601a4a5e91cf6bc6,90,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0015,high_proxy_island,1,0.3794889637458179,0.35846452824070374,0.35454201198735447,0.3549130256044534,0.0036922982093387513,0.0036922982093387513,0.0036922982093387513,DISCOVER_CORE,4.5595319650426624e-06,negative,1,66,40,25,1,1,0.0036922982093387513,0.0007562467517533422,0.00024764325442083734,0.003263744063960683,0.0005335144155310667,0.00024764325442083734,unverified,5,47,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,53,7fe10a8517eebf7faae2654d675ad6d7e178c56c77b2adee601a4a5e91cf6bc6,6c1babc267da2290cc75a465ed8fa08f57e4926680c0bc346011ce6a563ce86a,344,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0054,high_proxy_island,1,0.37892414751829706,0.3549130256044534,0.35099827338956024,0.3513637899953216,0.003687738677373764,0.003687738677373764,0.003687738677373764,DISCOVER_CORE,2.9965132902765035e-05,negative,1,65,39,25,1,1,0.003687738677373764,0.0007411676636651654,0.00024764325442089286,0.003263010687578005,0.0005212074567217395,0.00024764325442089286,unverified,5,48,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,54,6c1babc267da2290cc75a465ed8fa08f57e4926680c0bc346011ce6a563ce86a,1be381b2fbd19353906ea4d71d7107051788decb0320a55ab3fbfd975137e224,177,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0025,high_proxy_island,1,0.37522496199949473,0.3513637899953216,0.34750017459877486,0.34782964014966256,0.0036577735444710546,0.0036577735444710546,0.0036577735444710546,DISCOVER_CORE,4.780954459771003e-06,positive,1,64,38,25,1,1,0.0036577735444710546,0.000726098200996117,0.00024764325442083734,0.0031955954461134195,0.0005089083538010741,0.00024764325442083734,unverified,5,49,5,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,55,1be381b2fbd19353906ea4d71d7107051788decb0320a55ab3fbfd975137e224,c198228cfdd5abbbc9519d8ea062c764810be0ad9889889c25a24cb5387157ac,33,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0059,orphan_local_peak,5,0.37463679349576146,0.34750017459877486,0.34364473609226226,0.343968461432026,0.0036529925900112836,0.0036529925900112836,0.0036529925900112836,DISCOVER_CORE,2.4007105171919285e-05,negative,1,63,37,25,1,1,0.0036529925900112836,0.0007096939341630359,0.00024764325442089286,0.0031281802046488894,0.0004955198362043833,0.00024764325442089286,unverified,6,49,6,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,56,c198228cfdd5abbbc9519d8ea062c764810be0ad9889889c25a24cb5387157ac,9219ed4f2707e9ed33987541e281acb834dbc5151263a849c4050b421bf9cbe9,288,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0082,orphan_local_peak,5,0.37169176813539406,0.343968461432026,0.34015415744429683,0.34044910583664845,0.0036289854848393643,0.0036289854848393643,0.0036289854848393643,DISCOVER_CORE,2.1203371412648053e-05,negative,1,63,37,25,1,1,0.0036289854848393643,0.0006946988688630307,0.00024764325442083734,0.003116221719033474,0.0004832814534910801,0.00024764325442083734,unverified,6,50,6,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,57,9219ed4f2707e9ed33987541e281acb834dbc5151263a849c4050b421bf9cbe9,72af08546e778bfecdb480ff3257eb3a331e40bcd6c533b14b1ed9ed9dd46003,276,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0080,orphan_local_peak,4,0.36910225847200734,0.34044910583664845,0.33667123675918953,0.33694083189773033,0.0036077821134266053,0.0036077821134266053,0.0036077821134266053,DISCOVER_CORE,2.9756422769922075e-05,positive,1,63,37,25,1,1,0.0036077821134266053,0.0006797562717508199,0.00024764325442083734,0.0030718548649087407,0.00047108589324973416,0.00024764325442083734,unverified,6,51,6,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,58,72af08546e778bfecdb480ff3257eb3a331e40bcd6c533b14b1ed9ed9dd46003,ab61483dfecb1904c20a1913b345fd7ff62562f5660381e5cc48f8a152094094,141,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0072,orphan_local_peak,6,0.3654862921339069,0.33667123675918953,0.3329446656537034,0.33317877472493035,0.003578025690656794,0.003578025690656794,0.003578025690656794,DISCOVER_CORE,2.5885842456219166e-06,negative,1,62,36,25,1,1,0.003578025690656794,0.0006637160694930588,0.00024764325442089286,0.0030708990562761107,0.0004371686061842017,0.00024764325442089286,unverified,7,51,7,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,59,ab61483dfecb1904c20a1913b345fd7ff62562f5660381e5cc48f8a152094094,db7893287fe3fc6a27e7853501cb3681a3fd26e6ff48f25dd58f755680634552,302,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0083,orphan_local_peak,5,0.36517272212447077,0.33317877472493035,0.32945667534633755,0.3296877023946278,0.0035754371064110613,0.0035754371064110613,0.0035754371064110613,DISCOVER_CORE,2.8229840634608205e-05,negative,1,62,36,25,1,1,0.0035754371064110613,0.0006488876579575642,0.00024764325442083734,0.002999463863079588,0.0004233753044288746,0.00024764325442083734,unverified,7,52,7,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,60,db7893287fe3fc6a27e7853501cb3681a3fd26e6ff48f25dd58f755680634552,88677905a904810fe3f5dc44894ee61d97a760fb0339685eb0d8737f56b74e3d,135,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0071,orphan_local_peak,6,0.3617632950309293,0.3296877023946278,0.32601446537013756,0.3262119309150248,0.003547207265776453,0.003547207265776453,0.003547207265776453,DISCOVER_CORE,1.7125729619038577e-05,negative,1,62,36,25,1,1,0.003547207265776453,0.0006340651468735303,0.00024764325442083734,0.00282317058710313,0.00040958749123892746,0.00024764325442083734,unverified,7,53,7,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,61,88677905a904810fe3f5dc44894ee61d97a760fb0339685eb0d8737f56b74e3d,5b4a2329f0396a7990ed038ddb67dcaa8b5e2fc65a90278e01396bf310c31c34,145,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0073,orphan_local_peak,5,0.3597040116474059,0.3262119309150248,0.3225684222840758,0.32274557019200417,0.00353008153615747,0.00353008153615747,0.00353008153615747,DISCOVER_CORE,3.7704444779351753e-05,negative,1,62,36,25,1,1,0.00353008153615747,0.0006193076006506537,0.00024764325442089286,0.0027139242863269686,0.0003958601079831481,0.00024764325442089286,unverified,7,54,7,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,62,5b4a2329f0396a7990ed038ddb67dcaa8b5e2fc65a90278e01396bf310c31c34,4b9492f9dc2c1fd723c84f71c6158955688dc82a3a8d64626705f724d4af6396,283,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0081,orphan_local_peak,6,0.355194063291455,0.32274557019200417,0.31916774226933636,0.31930026405058093,0.0034923770913781182,0.0034923770913781182,0.0034923770913781182,DISCOVER_CORE,4.535075262546151e-05,positive,1,61,35,25,1,1,0.0034923770913781182,0.0006045900109312163,0.00024764325442089286,0.002710491876963761,0.00038216989203337937,0.00024764325442089286,unverified,7,55,7,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,63,4b9492f9dc2c1fd723c84f71c6158955688dc82a3a8d64626705f724d4af6396,e8673142813a3ebb00f2d8233d4315e1d23fb3a577bf957429f247da580e0872,259,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0079,orphan_local_peak,6,0.349812315108043,0.31916774226933636,0.31566933687602156,0.3157483587580966,0.0034470263387526567,0.0034470263387526567,0.0034470263387526567,DISCOVER_CORE,3.972007981067893e-05,negative,1,60,34,25,1,1,0.0034470263387526567,0.0005893991500657836,0.00024764325442083734,0.0026967915613150817,0.00036803944202945527,0.00024764325442083734,unverified,8,55,8,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,64,e8673142813a3ebb00f2d8233d4315e1d23fb3a577bf957429f247da580e0872,7945a3781c10c461f28db001c09260321e006e270e494edebc82ad3a66560f2e,93,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0065,orphan_local_peak,5,0.3451365073278921,0.3157483587580966,0.31231989721340625,0.3123522020921864,0.0034073062589420333,0.0034073062589420333,0.0034073062589420333,DISCOVER_CORE,7.708339753165205e-07,negative,1,59,33,25,1,1,0.0034073062589420333,0.0005748810177555463,0.00024764325442089286,0.002683091245666347,0.0003545347601960902,0.00024764325442089286,unverified,8,56,8,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,65,7945a3781c10c461f28db001c09260321e006e270e494edebc82ad3a66560f2e,c4c6b2eb41253bf5e7420643f493a144612ce9852396ff6cf3f8aa746549c7de,223,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0078,orphan_local_peak,4,0.34504611019922954,0.3123522020921864,0.30892510147991814,0.3089565009228741,0.0034065354249666613,0.0034065354249666613,0.0034065354249666613,DISCOVER_CORE,6.4260724898512755e-06,negative,1,58,32,25,1,1,0.0034065354249666613,0.000560461502758125,0.00024764325442083734,0.0026132454139663752,0.0003411218116108894,0.00024764325442083734,unverified,8,57,8,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,66,c4c6b2eb41253bf5e7420643f493a144612ce9852396ff6cf3f8aa746549c7de,5323de628c23b7db6b60d1b38e42a73d3bec04b4b58302127f838cc49187db7a,98,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0066,orphan_local_peak,5,0.34429302028132935,0.3089565009228741,0.3055407510405574,0.3055646039662142,0.00340010935247681,0.00340010935247681,0.00340010935247681,DISCOVER_CORE,2.3920720496284353e-05,negative,1,57,31,25,1,1,0.00340010935247681,0.0005460439217233604,0.00024764325442083734,0.0025433995822664035,0.0003277106619864467,0.00024764325442083734,unverified,8,58,8,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,67,5323de628c23b7db6b60d1b38e42a73d3bec04b4b58302127f838cc49187db7a,105b1187e6d7f00db68673a697ca549b529633fe4612f1ff27f0d2799f380860,200,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0077,orphan_local_peak,6,0.3414976154512237,0.3055646039662142,0.30219118984659954,0.3021869764793726,0.003376188631980581,0.003376188631980581,0.003376188631980581,DISCOVER_CORE,6.79281164989165e-06,negative,1,56,30,25,1,1,0.003376188631980581,0.0005316424927414021,0.00024764325442089286,0.002415147619617003,0.0003143145369071121,0.00024764325442089286,unverified,8,59,8,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,68,105b1187e6d7f00db68673a697ca549b529633fe4612f1ff27f0d2799f380860,1c9e75a4addf40483c69a7ce415d06c5df2e493fbea00d4c249eb50cf23abc43,195,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0076,orphan_local_peak,6,0.3407060679998566,0.3021869764793726,0.2988256085328515,0.2988134320612963,0.003369395820330634,0.003369395820330634,0.003369395820330634,DISCOVER_CORE,0.00010352535839075472,positive,1,55,29,25,1,1,0.003369395820330634,0.0005173016495491067,0.00024764325442083734,0.0022868956569674914,0.0003009747683753172,0.00024764325442083734,unverified,8,60,8,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,69,1c9e75a4addf40483c69a7ce415d06c5df2e493fbea00d4c249eb50cf23abc43,d26e9a5a93214c79cfeb4f6488fabd2b53824d3cd342d5eb3a8383397564538d,20,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0058,orphan_local_peak,6,0.3287646079410643,0.2988256085328515,0.2956491598542206,0.29551594014565497,0.003265870461939935,0.003265870461939935,0.003265870461939935,DISCOVER_CORE,1.3027904236517784e-06,negative,1,54,28,25,1,1,0.003265870461939935,0.0005030298416543455,0.00024764325442083734,0.0022422847852011374,0.0002876992160737446,0.00024764325442083734,unverified,9,60,9,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,70,d26e9a5a93214c79cfeb4f6488fabd2b53824d3cd342d5eb3a8383397564538d,f5ea2a9926bc746442b453dbc88cf6dcb4dcb627c238bc81824bd6aea138424e,188,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0075,orphan_local_peak,6,0.3286157724415838,0.29551594014565497,0.2923418346181492,0.29220709486660706,0.003264567671516283,0.003264567671516283,0.003264567671516283,DISCOVER_CORE,9.023117292228378e-08,negative,1,53,27,25,1,1,0.003264567671516283,0.0004889775414690378,0.00024764325442083734,0.002197673913434728,0.0002746278485609155,0.00024764325442083734,unverified,9,61,9,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,71,f5ea2a9926bc746442b453dbc88cf6dcb4dcb627c238bc81824bd6aea138424e,7a345a8beea217d9610bbbd1467c616e7ba94024ac4ec0dfcda4fc4a2bd47439,0,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0055,orphan_local_peak,4,0.32860546541237456,0.29220709486660706,0.28903315164053256,0.2888983066133468,0.0032644774403433607,0.0032644774403433607,0.0032644774403433607,DISCOVER_CORE,1.4667527654665946e-06,negative,1,53,27,25,1,1,0.0032644774403433607,0.0004749287360637511,0.00024764325442083734,0.0021621597384221536,0.0002615597318719187,0.00024764325442083734,unverified,9,62,9,True,False,87,87,k3_bridge_safe,0
hcr_H4_b080,H4,80,72,7a345a8beea217d9610bbbd1467c616e7ba94024ac4ec0dfcda4fc4a2bd47439,751517544b65564893e71a3fb6aa5960b4213f12a83a1e1c23f15638f79d3559,162,DISCOVER_CORE,DISCOVER_CORE,orphan_local_peak,hyp_0074,orphan_local_peak,4,0.32843794324437914,0.2888983066133468,0.28572700194976225,0.2855904456582462,0.0032630106875779497,0.0032630106875779497,0.0032630106875779497,DISCOVER_CORE,0.0001348304829290603,negative,1,52,26,25,1,1,0.0032630106875779497,0.00046088017278045346,0.00024764325442083734,0.0021482968083081644,0.00024849184040343086,0.00024764325442083734,unverified,9,63,9,True,False,87,87,k3_bridge_safe,0
