trace_instance_id,video_id,query_id,proxy_id,budget,C1_precision,C1_recall,C1_F1,C1_mean_iou
b6ecbc5057760abf0c3b3de66186c1256c1565ad167f2de937158cd654daf6e5,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.2727272727272727,0.05084745762711865,0.08571428571428573,0.5833333333333334
aeecad79309f35d47f9d396d6b6e60f0456ae5ee0302ca2a6342ef5f76bb0b29,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.09090909090909091,0.01694915254237288,0.028571428571428574,0.26666666666666666
ed2f9dcb522a59c286f8b2254f0834e01336092251496741391546d63bff1c16,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.4,0.1016949152542373,0.16216216216216214,0.4446581196581197
9b8cbc8eba9589f0bf77343ec3a78c3fa09215c58d5daa68eaacbf1b85fa7860,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
148522643bbb247c3bdbb49dfe2df414f31c132649ebaf34d00632c1955610f6,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
56fa3335e8f839346b1d3650e60c74d83ca46f8985851f95a747c4ad552fa0e2,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
71d4a51cf3183c08cac6fef9f7d3764c889c473fe86c803f1ddae8ddf6264adf,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
192e0e038c31302cf19f03ea92e8937f10f958a8b07731cb927398885115358f,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
c9fdc76e8ae5053f1a368871f574e0f03395d7811e0ad0ab9917803d766de55f,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
ddbed244ddf51e28e85e71dd114bbfdfc5c7771f578b53365dee00cd68bdec1c,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
88c49e8de2f32766e47676bd8c6fba0b5803716e8731e52304a9e60289be4546,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
e0271c1343b36d4cc4d2799f97644dd224ad2d194a077fe48417a75b05b4f5c4,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
1ed03ddd9cc92246121a491fe824d20da6def306d4c4f4f372a927be89712835,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
78d04cd354cc5e25ef1e62eb952b18abbdb3421bd7cf2449a0b08a1161eda730,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
33fa928cc312b0100cb8f604df86c05a77d4688777d1f83f5428d346ad518054,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
949e90ae289399e441550405459db2ae22fea82d38be9e820e24013299e6e361,DALI,Q_DRIVER_RESPONSE_V1,PROXY_B_OPTICAL_FLOW_VISUAL_DYNAMICS,5,0.0,0.0,0.0,0.0
