selector,budget,seed,event_id,event_t_start,event_t_end,best_interval_id,best_iou,covered_iou_0_3,covered_iou_0_5,any_overlap,center_hit
uniform_random,20,7,realcartest_event_0037,830.0,880.7,iv2_0011794,0.5637931034482766,True,True,True,True
uniform_random,20,7,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,7,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,7,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,7,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0031,560.0,560.7,iv2_0007499,0.02916666666666856,False,False,True,True
uniform_random,20,8,realcartest_event_0032,580.0,580.7,iv2_0007499,0.02916666666666856,False,False,True,True
uniform_random,20,8,realcartest_event_0033,700.0,710.7,iv2_0002654,0.03181818181818388,False,False,True,False
uniform_random,20,8,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0037,830.0,880.7,iv2_0005923,0.07889546351084806,False,False,True,False
uniform_random,20,8,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,8,realcartest_event_0041,1110.0,1110.7,iv2_0005628,0.02187500000000142,False,False,True,True
uniform_random,20,9,realcartest_event_0022,30.0,50.7,iv2_0010080,0.41153846153846163,True,False,True,True
uniform_random,20,9,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0033,700.0,710.7,iv2_0004456,0.5988023952095792,True,True,True,True
uniform_random,20,9,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0037,830.0,880.7,iv2_0004730,0.15779092702169611,False,False,True,True
uniform_random,20,9,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,9,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0026,250.0,250.7,iv2_0003545,0.029166666666666192,False,False,True,True
uniform_random,20,10,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0033,700.0,710.7,iv2_0005654,0.4724409448818881,True,False,True,True
uniform_random,20,10,realcartest_event_0034,760.0,770.7,iv2_0004446,0.12368421052631699,False,False,True,False
uniform_random,20,10,realcartest_event_0035,790.0,790.7,iv2_0004446,0.02187500000000142,False,False,True,True
uniform_random,20,10,realcartest_event_0036,810.0,810.7,iv2_0005319,0.05833333333333712,False,False,True,True
uniform_random,20,10,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,10,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0022,30.0,50.7,iv2_0008947,0.7192307692307693,True,True,True,True
uniform_random,20,11,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0024,90.0,90.7,iv2_0009758,0.050000000000000204,False,False,True,True
uniform_random,20,11,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0034,760.0,770.7,iv2_0011861,0.5583333333333371,True,True,True,True
uniform_random,20,11,realcartest_event_0035,790.0,790.7,iv2_0007628,0.08750000000000568,False,False,True,True
uniform_random,20,11,realcartest_event_0036,810.0,810.7,iv2_0007084,0.04375000000000284,False,False,True,True
uniform_random,20,11,realcartest_event_0037,830.0,880.7,iv2_0007763,0.47337278106508834,True,False,True,True
uniform_random,20,11,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,11,realcartest_event_0040,1060.0,1060.7,iv2_0005199,0.05833333333333712,False,False,True,True
uniform_random,20,11,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0022,30.0,50.7,iv2_0003496,0.4900000000000001,True,False,True,True
uniform_random,20,12,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0024,90.0,90.7,iv2_0011354,0.03181818181818195,False,False,True,True
uniform_random,20,12,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0028,380.0,400.7,iv2_0003082,0.48582995951417024,True,False,True,True
uniform_random,20,12,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0030,530.0,530.7,iv2_0003914,0.02187500000000142,False,False,True,True
uniform_random,20,12,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0033,700.0,710.7,iv2_0009063,0.1621212121212128,False,False,True,True
uniform_random,20,12,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0037,830.0,880.7,iv2_0011799,0.35502958579881627,True,False,True,False
uniform_random,20,12,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,12,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0028,380.0,400.7,iv2_0005575,0.19323671497584552,False,False,True,True
uniform_random,20,13,realcartest_event_0029,490.0,500.7,iv2_0003134,0.2898550724637683,False,False,True,True
uniform_random,20,13,realcartest_event_0030,530.0,530.7,iv2_0003157,0.04375000000000284,False,False,True,True
uniform_random,20,13,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0032,580.0,580.7,iv2_0010871,0.04375000000000284,False,False,True,True
uniform_random,20,13,realcartest_event_0033,700.0,710.7,iv2_0010334,0.6299212598425175,True,True,True,True
uniform_random,20,13,realcartest_event_0034,760.0,770.7,iv2_0006053,0.20905923344947702,False,False,True,True
uniform_random,20,13,realcartest_event_0035,790.0,790.7,iv2_0004616,0.08750000000000568,False,False,True,True
uniform_random,20,13,realcartest_event_0036,810.0,810.7,iv2_0004289,0.02916666666666856,False,False,True,True
uniform_random,20,13,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,13,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0026,250.0,250.7,iv2_0000062,0.06999999999999887,False,False,True,True
uniform_random,20,14,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0037,830.0,880.7,iv2_0003989,0.5692599620493354,True,True,True,True
uniform_random,20,14,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,14,realcartest_event_0040,1060.0,1060.7,iv2_0011487,0.017500000000001136,False,False,True,True
uniform_random,20,14,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0022,30.0,50.7,iv2_0008203,0.19323671497584538,False,False,True,False
uniform_random,20,15,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0028,380.0,400.7,iv2_0005056,0.14687499999999964,False,False,True,False
uniform_random,20,15,realcartest_event_0029,490.0,500.7,iv2_0007168,0.21363636363636312,False,False,True,False
uniform_random,20,15,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0033,700.0,710.7,iv2_0001457,0.39166666666667044,True,False,True,False
uniform_random,20,15,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,15,realcartest_event_0040,1060.0,1060.7,iv2_0001035,0.17500000000001137,False,False,True,True
uniform_random,20,15,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0022,30.0,50.7,iv2_0005850,0.14565217391304355,False,False,True,False
uniform_random,20,16,realcartest_event_0023,70.0,70.7,iv2_0005850,0.02187500000000009,False,False,True,True
uniform_random,20,16,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0029,490.0,500.7,iv2_0004111,0.37383177570093495,True,False,True,True
uniform_random,20,16,realcartest_event_0030,530.0,530.7,iv2_0000769,0.17500000000001137,False,False,True,True
uniform_random,20,16,realcartest_event_0031,560.0,560.7,iv2_0007145,0.02916666666666856,False,False,True,True
uniform_random,20,16,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0034,760.0,770.7,iv2_0011592,0.44583333333333525,True,False,True,True
uniform_random,20,16,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,16,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0028,380.0,400.7,iv2_0007568,0.304545454545454,True,False,True,False
uniform_random,20,17,realcartest_event_0029,490.0,500.7,iv2_0001351,0.5607476635514025,True,True,True,True
uniform_random,20,17,realcartest_event_0030,530.0,530.7,iv2_0010840,0.02916666666666856,False,False,True,True
uniform_random,20,17,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0037,830.0,880.7,iv2_0006912,0.06025641025641084,False,False,True,True
uniform_random,20,17,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0039,980.0,980.7,iv2_0004253,0.02916666666666856,False,False,True,True
uniform_random,20,17,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,17,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0025,120.5,120.7,iv2_0006688,0.012500000000000178,False,False,True,True
uniform_random,20,18,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0028,380.0,400.7,iv2_0000099,0.18076923076923032,False,False,True,False
uniform_random,20,18,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0036,810.0,810.7,iv2_0011764,0.02916666666666856,False,False,True,True
uniform_random,20,18,realcartest_event_0037,830.0,880.7,iv2_0011420,0.4339250493096643,True,False,True,True
uniform_random,20,18,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,18,realcartest_event_0040,1060.0,1060.7,iv2_0004277,0.02916666666666856,False,False,True,True
uniform_random,20,18,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0022,30.0,50.7,iv2_0002906,0.3745318352059925,True,False,True,False
uniform_random,20,19,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0025,120.5,120.7,iv2_0008191,0.05000000000000071,False,False,True,True
uniform_random,20,19,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0029,490.0,500.7,iv2_0008673,0.3566666666666663,True,False,True,True
uniform_random,20,19,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0033,700.0,710.7,iv2_0003658,0.2996254681647935,False,False,True,True
uniform_random,20,19,realcartest_event_0034,760.0,770.7,iv2_0006629,0.44583333333333525,True,False,True,True
uniform_random,20,19,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0037,830.0,880.7,iv2_0007760,0.15779092702169611,False,False,True,False
uniform_random,20,19,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,19,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0023,70.0,70.7,iv2_0003795,0.02187500000000009,False,False,True,True
uniform_random,20,20,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0034,760.0,770.7,iv2_0009640,0.11888888888888939,False,False,True,True
uniform_random,20,20,realcartest_event_0035,790.0,790.7,iv2_0009640,0.007777777777778283,False,False,True,True
uniform_random,20,20,realcartest_event_0036,810.0,810.7,iv2_0009640,0.007777777777778283,False,False,True,True
uniform_random,20,20,realcartest_event_0037,830.0,880.7,iv2_0011292,0.37424242424242493,True,False,True,False
uniform_random,20,20,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,20,20,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0027,320.0,320.7,iv2_0006156,0.021874999999999645,False,False,True,True
uniform_random,20,21,realcartest_event_0028,380.0,400.7,iv2_0005058,0.3174999999999997,True,False,True,True
uniform_random,20,21,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0030,530.0,530.7,iv2_0003619,0.02916666666666856,False,False,True,True
uniform_random,20,21,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0032,580.0,580.7,iv2_0010872,0.02916666666666856,False,False,True,True
uniform_random,20,21,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0035,790.0,790.7,iv2_0011610,0.02187500000000142,False,False,True,True
uniform_random,20,21,realcartest_event_0036,810.0,810.7,iv2_0011610,0.02187500000000142,False,False,True,True
uniform_random,20,21,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,21,realcartest_event_0040,1060.0,1060.7,iv2_0002826,0.05833333333333712,False,False,True,True
uniform_random,20,21,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0022,30.0,50.7,iv2_0002321,0.2576923076923078,False,False,True,False
uniform_random,20,22,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0034,760.0,770.7,iv2_0008566,0.747663551401866,True,True,True,True
uniform_random,20,22,realcartest_event_0035,790.0,790.7,iv2_0010935,0.04375000000000284,False,False,True,True
uniform_random,20,22,realcartest_event_0036,810.0,810.7,iv2_0002699,0.05833333333333712,False,False,True,True
uniform_random,20,22,realcartest_event_0037,830.0,880.7,iv2_0007148,0.15779092702169611,False,False,True,False
uniform_random,20,22,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,20,22,realcartest_event_0040,1060.0,1060.7,iv2_0003420,0.04375000000000284,False,False,True,True
uniform_random,20,22,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,20,23,realcartest_event_0022,30.0,50.7,iv2_0008276,0.38647342995169076,True,False,True,False
uniform_random,20,23,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,20,23,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,20,23,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,20,23,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,20,23,realcartest_event_0027,320.0,320.7,iv2_0005747,0.029166666666666192,False,False,True,True
uniform_random,20,23,realcartest_event_0028,380.0,400.7,iv2_0004510,0.6681818181818177,True,True,True,True
