video_id,region_id,region_index,score,score_rank,residual_event_count,binary_positive,full_scan_cost_sec,selected_at_10,selected_at_20,selected_at_30
PSP_V1_LONG,PSP_V1_LONG_L040_R0055,55,-4.045117871966754,111,1,True,9.68919250369072,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0056,56,-2.1478417037292514,33,3,True,10.066368535161018,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0057,57,-2.875730187991906,70,0,False,9.934392660856247,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0058,58,-3.102419735922689,78,0,False,11.14775674417615,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0059,59,-3.338090423254893,95,1,True,9.208725322037935,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0060,60,-3.004973136336595,74,1,True,6.618139274418354,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0061,61,-4.84891730018984,127,2,True,7.7911491468548775,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0062,62,-1.5306983787173487,16,1,True,8.878711074590683,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0063,63,-4.848587543541224,126,0,False,9.31797145307064,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0064,64,-3.2230085558939825,84,0,False,7.553541716188192,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0065,65,-9.229351842381774,139,0,False,10.343436136841774,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0066,66,-12.237587432273031,141,1,True,8.762070454657078,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0067,67,-1.50687704884614,15,2,True,9.293081175535917,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0068,68,-2.9429198593357904,71,0,False,6.746481921523809,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0069,69,-1.4450643360753974,11,2,True,11.283928602933884,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0070,70,-2.5150970473372256,48,4,True,8.763301700353622,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0071,71,-3.7629434658354777,106,4,True,7.9442772306501865,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0072,72,-2.7919525243720895,60,1,True,8.36298717930913,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0073,73,-2.8077117027287035,63,1,True,9.335219655185938,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0074,74,-6.109265009687442,133,1,True,10.66284042969346,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0075,75,-2.5471399659612284,50,0,False,9.560170635581017,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0076,76,-4.248871592487606,115,1,True,7.337065301835537,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0077,77,-6.528821838284544,135,0,False,6.052642431110144,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0078,78,-2.2682061244050655,38,2,True,7.432345494627953,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0079,79,-2.069554841496716,31,1,True,9.773467842489481,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0080,80,-2.00849221110713,28,1,True,8.711469318717718,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0081,81,-2.287649894552817,40,2,True,6.688720840960741,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0082,82,-1.959897418847954,24,2,True,7.491810955107212,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0083,83,-2.8461956795592123,68,0,False,9.32142686843872,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0084,84,-3.739991713636902,105,1,True,9.488658424466848,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0085,85,-1.6802013792381845,19,0,False,8.051419667899609,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0086,86,-2.844231324102453,67,3,True,10.323496468365192,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0087,87,-3.2631213125586096,89,3,True,9.509297851473093,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0088,88,-1.16533879054168,9,1,True,7.94340655952692,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0089,89,-1.9779967485086167,26,0,False,6.38207234069705,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0090,90,-2.9853100136234176,73,1,True,10.100279584527016,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0091,91,-1.8650535238161128,23,3,True,7.644027840346098,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0092,92,-3.0617042514539583,76,1,True,7.743256933987141,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0093,93,-0.8491483472806017,1,3,True,7.222675908356905,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0094,94,-1.1462400472587595,7,2,True,7.58114267885685,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0095,95,-2.6392368065794014,53,2,True,5.722879968583584,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0096,96,-4.24389942258151,114,0,False,7.483386617153883,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0097,97,-3.7358752791469527,104,1,True,6.576135620474815,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0098,98,-2.770086614208106,59,1,True,8.372942179441452,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0099,99,-3.1214628075139497,79,0,False,5.178334593772888,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0100,100,-2.804075688247512,62,2,True,4.874315150082111,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0101,101,-3.4572271359269013,97,0,False,8.06329384073615,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0102,102,-3.4356581173723915,96,3,True,7.6032389141619205,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0103,103,-2.2894057874184828,41,0,False,4.811563100665808,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0104,104,-2.2523165843107527,37,0,False,5.289023958146572,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0105,105,-2.035238551575698,29,4,True,5.009805470705032,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0106,106,-3.3171019267266373,93,3,True,6.843830280005932,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0107,107,-3.1940032927425857,82,1,True,8.545664176344872,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0108,108,-3.0413347292923962,75,1,True,5.066432915627956,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0109,109,-2.5629148866302107,51,1,True,8.008290324360132,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0110,110,-2.2389173905565936,36,1,True,7.939127381891012,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0111,111,-1.1555878952589353,8,1,True,5.577695321291685,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0112,112,-2.9707306799787925,72,3,True,8.465495597571135,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0113,113,-1.1220767919061103,5,4,True,8.325400970876217,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0114,114,-1.7102341254480025,20,1,True,5.716295704245567,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0115,115,-2.417028541624782,44,0,False,10.399202901870012,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0116,116,-1.0000229858046685,2,1,True,5.968253325670958,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0117,117,-2.0490260525096917,30,0,False,5.779879681766033,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0118,118,-3.6220361845293785,101,0,False,9.389862824231386,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0119,119,-3.2397993704952417,86,0,False,7.6656734719872475,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0120,120,-1.7126604374405945,21,2,True,6.576170187443495,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0121,121,-3.086255236512743,77,2,True,5.553014099597931,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0122,122,-1.9721098991511845,25,3,True,7.017418850213289,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0123,123,-4.313755197301656,118,1,True,9.530876811593771,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0124,124,-2.7676144970822034,58,1,True,6.774853948503733,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0125,125,-3.723766419299323,103,0,False,5.762439284473658,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0126,126,-7.18363414783692,136,1,True,6.352070704102516,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0127,127,-2.864793074706906,69,0,False,6.278843656182289,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0128,128,-2.079026146485474,32,0,False,5.59859873726964,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0129,129,-3.2940472676608006,91,1,True,7.4663124196231365,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0130,130,-7.431751432698949,137,0,False,8.453380513936281,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0131,131,-8.045705528490235,138,0,False,5.821097198873758,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0132,132,-5.1300963273424856,129,1,True,4.641862437129021,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0133,133,-4.375131642937776,120,3,True,5.284069862216711,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0134,134,-4.508151688554684,122,3,True,6.0720022693276405,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0135,135,-4.065082917037262,112,0,False,5.761473245918751,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0136,136,-6.380934275128072,134,2,True,8.969427056610584,False,False,False
