method,proxy_col,threshold_desc,gap,trial,recall,precision,invalid_rate,avg_iou,num_pred_clips,candidate_frame_fraction,oracle_calls,proxy_calls,short_recall,medium_recall,long_recall,per_clip_hit,budget
proxy_only_proxy_score,proxy_score,top1%,0,0,0.0,0.0,0.0,0.0,0,0.01,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top1%,1,0,0.0,0.0,0.0,0.0,0,0.01,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top1%,3,0,0.0,0.0,0.0,0.0,0,0.01,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top1%,5,0,0.0,0.0,0.0,0.0,0,0.01,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top1%,10,0,0.0,0.0,0.0,0.2967032967032967,1,0.01,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top1%,15,0,0.0,0.0,0.0,0.4835164835164835,1,0.01,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top1%,30,0,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.47156542069697344,3,0.01,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,0,0,0.0,0.0,0.0,0.0,0,0.02,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,1,0,0.0,0.0,0.0,0.0,0,0.02,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,3,0,0.0,0.0,0.0,0.0,0,0.02,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,5,0,0.0,0.0,0.0,0.07317073170731707,1,0.02,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,10,0,0.0,0.0,0.2,0.18826411114789882,5,0.02,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,15,0,0.05555555555555555,0.14285714285714285,0.2857142857142857,0.21863975866311258,7,0.02,0,5000,0.0,0.2,0.0,"[False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top2%,30,0,0.1111111111111111,0.4,0.6,0.38985963056178696,5,0.02,0,5000,0.0,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,0,0,0.0,0.0,0.0,0.0,0,0.05,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,1,0,0.0,0.0,0.0,0.0,0,0.05,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,3,0,0.0,0.0,0.0,0.15095401967711866,4,0.05,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,5,0,0.0,0.0,0.0,0.19366239813779962,8,0.05,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,10,0,0.1111111111111111,0.14285714285714285,0.21428571428571427,0.28604717652760947,14,0.05,0,5000,0.2,0.0,0.0,"[False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,15,0,0.16666666666666666,0.2727272727272727,0.5454545454545454,0.305976255174426,11,0.05,0,5000,0.1,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top5%,30,0,0.05555555555555555,0.125,0.75,0.26476267591839986,8,0.05,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,0,0,0.0,0.0,0.0,0.0,0,0.1,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,1,0,0.0,0.0,0.0,0.14490264637323463,4,0.1,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,3,0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.23131693802775213,12,0.1,0,5000,0.1,0.2,0.0,"[False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,5,0,0.05555555555555555,0.07142857142857142,0.2857142857142857,0.22249929623613524,14,0.1,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,10,0,0.2222222222222222,0.2,0.55,0.26884825926045747,20,0.1,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, True, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,15,0,0.2222222222222222,0.23529411764705882,0.7058823529411765,0.28333990343767185,17,0.1,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, False, True, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top10%,30,0,0.1111111111111111,0.2222222222222222,1.0,0.23073087992615646,9,0.1,0,5000,0.0,0.0,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,0,0,0.0,0.0,0.0,0.0,0,0.2,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,1,0,0.1111111111111111,0.11764705882352941,0.29411764705882354,0.19176868072882164,17,0.2,0,5000,0.2,0.0,0.0,"[False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,3,0,0.2222222222222222,0.17391304347826086,0.4782608695652174,0.23690045898554699,23,0.2,0,5000,0.2,0.4,0.0,"[False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,5,0,0.2777777777777778,0.18518518518518517,0.7407407407407407,0.23570720213949148,27,0.2,0,5000,0.2,0.4,0.3333333333333333,"[False, True, False, True, True, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,10,0,0.2222222222222222,0.19047619047619047,0.7619047619047619,0.23574533879485113,21,0.2,0,5000,0.0,0.4,0.6666666666666666,"[False, True, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,15,0,0.2777777777777778,0.2777777777777778,0.8888888888888888,0.24040665262004282,18,0.2,0,5000,0.1,0.4,0.6666666666666666,"[False, True, False, True, False, False, False, False, False, False, True, False, True, True, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top20%,30,0,0.0,0.0,1.0,0.07449399353926914,8,0.2,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,0,0,0.0,0.0,0.0,0.0,0,0.3002,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,1,0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.3740933143039901,18,0.3002,0,5000,0.4,0.4,0.3333333333333333,"[False, False, False, True, True, False, False, False, True, True, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,3,0,0.3888888888888889,0.23333333333333334,0.8,0.23316364404022188,30,0.3002,0,5000,0.2,0.8,0.3333333333333333,"[False, True, False, True, False, False, False, True, True, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,5,0,0.16666666666666666,0.12,0.8,0.20727907124075584,25,0.3002,0,5000,0.0,0.4,0.3333333333333333,"[False, True, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,10,0,0.16666666666666666,0.17647058823529413,0.9411764705882353,0.2178372731551576,17,0.3002,0,5000,0.0,0.4,0.3333333333333333,"[True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,15,0,0.0,0.0,0.9285714285714286,0.1508414652089843,14,0.3002,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top30%,30,0,0.0,0.0,1.0,0.11250033889727347,5,0.3002,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,0,0,0.0,0.0,0.0,0.0,0,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,1,0,0.3888888888888889,0.19444444444444445,0.7222222222222222,0.251256463720278,36,0.4,0,5000,0.3,0.6,0.3333333333333333,"[False, True, False, True, False, False, False, False, True, True, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,3,0,0.1111111111111111,0.08333333333333333,0.9166666666666666,0.17837932632026546,24,0.4,0,5000,0.0,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,5,0,0.05555555555555555,0.05555555555555555,0.9444444444444444,0.09661128583450194,18,0.4,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,10,0,0.0,0.0,1.0,0.05160193906996975,11,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,15,0,0.0,0.0,1.0,0.05676213297696673,10,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top40%,30,0,0.0,0.0,1.0,0.11195995156489529,5,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,0,0,0.0,0.0,0.0,0.0,0,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,1,0,0.2777777777777778,0.1388888888888889,0.9166666666666666,0.14961470978139926,36,0.5,0,5000,0.2,0.4,0.3333333333333333,"[False, False, False, True, False, False, False, True, False, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,3,0,0.05555555555555555,0.05,0.85,0.10414240468084102,20,0.5,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,5,0,0.0,0.0,1.0,0.06880983033537352,8,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,10,0,0.0,0.0,1.0,0.07209688742554254,7,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,15,0,0.0,0.0,1.0,0.10542897624767888,4,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_score,proxy_score,top50%,30,0,0.05555555555555555,0.14285714285714285,1.0,0.09360675330176549,7,0.5,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,0,0,0.0,0.0,0.0,0.0,0,0.0108,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,1,0,0.0,0.0,0.0,0.0,0,0.0108,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,3,0,0.0,0.0,0.0,0.0,0,0.0108,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,5,0,0.0,0.0,0.0,0.0,0,0.0108,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,10,0,0.0,0.0,0.0,0.2967032967032967,1,0.0108,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,15,0,0.0,0.0,0.0,0.2783436076119003,2,0.0108,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top1%,30,0,0.05555555555555555,0.25,0.5,0.3926984557666325,4,0.0108,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,0,0,0.0,0.0,0.0,0.0,0,0.0256,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,1,0,0.0,0.0,0.0,0.0,0,0.0256,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,3,0,0.0,0.0,0.0,0.08292682926829269,1,0.0256,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,5,0,0.0,0.0,0.0,0.08292682926829269,1,0.0256,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,10,0,0.05555555555555555,0.125,0.25,0.26878357972332145,8,0.0256,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,15,0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.27393127392173056,9,0.0256,0,5000,0.1,0.2,0.0,"[False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top2%,30,0,0.16666666666666666,0.5,0.6666666666666666,0.44357107971959037,6,0.0256,0,5000,0.0,0.4,0.3333333333333333,"[False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,0,0,0.0,0.0,0.0,0.0,0,0.0874,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,1,0,0.0,0.0,0.0,0.0,0,0.0874,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,3,0,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.18415194299748197,12,0.0874,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,5,0,0.05555555555555555,0.07142857142857142,0.2857142857142857,0.21383141918014953,14,0.0874,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,10,0,0.2222222222222222,0.21052631578947367,0.47368421052631576,0.273975479863747,19,0.0874,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, True, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,15,0,0.2222222222222222,0.2222222222222222,0.6111111111111112,0.2593884620789477,18,0.0874,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, False, True, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top5%,30,0,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.22565589159616362,9,0.0874,0,5000,0.0,0.0,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,0,0,0.0,0.0,0.0,0.0,0,0.146,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,1,0,0.05555555555555555,0.1111111111111111,0.0,0.1889633621016969,9,0.146,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,3,0,0.2222222222222222,0.23529411764705882,0.29411764705882354,0.2407969909497964,17,0.146,0,5000,0.2,0.4,0.0,"[False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,5,0,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.23034659450246073,24,0.146,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, True, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,10,0,0.2222222222222222,0.17391304347826086,0.782608695652174,0.2270564820263158,23,0.146,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, False, False, False, False, False, False, False, True, True, False, True, True, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,15,0,0.2222222222222222,0.21052631578947367,0.9473684210526315,0.2451307933549027,19,0.146,0,5000,0.1,0.2,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, True, True, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top10%,30,0,0.0,0.0,1.0,0.09217760148918638,7,0.146,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,0,0,0.0,0.0,0.0,0.0,0,0.2246,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,1,0,0.1111111111111111,0.11764705882352941,0.23529411764705882,0.21352096844448182,17,0.2246,0,5000,0.2,0.0,0.0,"[False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,3,0,0.2222222222222222,0.15384615384615385,0.5769230769230769,0.21735637363553917,26,0.2246,0,5000,0.2,0.4,0.0,"[False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,5,0,0.3888888888888889,0.23333333333333334,0.7333333333333333,0.23600953091088772,30,0.2246,0,5000,0.3,0.6,0.3333333333333333,"[False, True, False, True, True, False, False, False, True, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,10,0,0.2222222222222222,0.21052631578947367,0.8421052631578947,0.24249917228343532,19,0.2246,0,5000,0.0,0.4,0.6666666666666666,"[False, True, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,15,0,0.05555555555555555,0.06666666666666667,0.8666666666666667,0.19008844753209206,15,0.2246,0,5000,0.0,0.2,0.0,"[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top20%,30,0,0.0,0.0,1.0,0.07157503749531308,8,0.2246,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,0,0,0.0,0.0,0.0,0.0,0,0.3136,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,1,0,0.3888888888888889,0.30434782608695654,0.43478260869565216,0.3128611676603545,23,0.3136,0,5000,0.4,0.4,0.3333333333333333,"[False, False, False, True, True, False, False, False, True, True, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,3,0,0.4444444444444444,0.27586206896551724,0.7931034482758621,0.2439216849707074,29,0.3136,0,5000,0.3,0.8,0.3333333333333333,"[False, True, False, True, False, True, False, True, True, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,5,0,0.2222222222222222,0.18181818181818182,0.8636363636363636,0.2196511850105913,22,0.3136,0,5000,0.0,0.4,0.6666666666666666,"[False, True, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,10,0,0.16666666666666666,0.2,1.0,0.18313719816368607,15,0.3136,0,5000,0.0,0.4,0.3333333333333333,"[True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,15,0,0.0,0.0,1.0,0.11654947412731542,14,0.3136,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top30%,30,0,0.0,0.0,1.0,0.0935279343757212,6,0.3136,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,0,0,0.0,0.0,0.0,0.0,0,0.4062,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,1,0,0.3888888888888889,0.19444444444444445,0.7222222222222222,0.2561984728804443,36,0.4062,0,5000,0.3,0.6,0.3333333333333333,"[False, True, False, True, False, False, False, False, True, True, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,3,0,0.16666666666666666,0.12,0.92,0.17102930853631965,25,0.4062,0,5000,0.0,0.2,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,5,0,0.0,0.0,0.8823529411764706,0.094970483018984,17,0.4062,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,10,0,0.0,0.0,0.9166666666666666,0.056600827447041695,12,0.4062,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,15,0,0.0,0.0,1.0,0.05539928604723545,10,0.4062,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top40%,30,0,0.05555555555555555,0.16666666666666666,1.0,0.17445106180749628,6,0.4062,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,0,0,0.0,0.0,0.0,0.0,0,0.5446,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,1,0,0.05555555555555555,0.03333333333333333,0.9,0.0844678369325322,30,0.5446,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,3,0,0.0,0.0,1.0,0.06249184810483351,13,0.5446,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,5,0,0.0,0.0,1.0,0.05199856016026042,12,0.5446,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,10,0,0.05555555555555555,0.1,0.9,0.15342481044519163,10,0.5446,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,15,0,0.05555555555555555,0.125,1.0,0.09467829409589548,8,0.5446,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",0
proxy_only_proxy_vehicle_count,proxy_vehicle_count,top50%,30,0,0.0,0.0,1.0,0.01396265673766632,7,0.5446,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
