run_id,call_idx,state_before_hash,state_after_hash,unit_id,action_type,region_id,hypothesis_ids,estimated_p_positive,risk_before,risk_if_positive,risk_if_negative,raw_score,normalized_score,oracle_outcome_after_query,oracle_cost,candidate_count,materializer_version,surrogate_version,variant,budget
bcm_no_residual_b100,41,d360df362d6346ae5cfdb2b12baa4b5eeb171e748f7489db0a09b1702d189dea,dfa3bef010ea3cff26a0ed72ccf7f0f453e6ec71158582622b71c53dc517ddcc,35,DISCOVER_CORE,hyp_0016,hyp_0016,0.4197478833016757,0.5823348432304265,0.5798306202889487,0.5803330476257577,0.002212688415807351,0.002212688415807351,negative,1,121,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,42,dfa3bef010ea3cff26a0ed72ccf7f0f453e6ec71158582622b71c53dc517ddcc,055f18ce84936eb147bb4abb22166617f3e00f31840e56e234a59de3c91c082b,342,DISCOVER_CORE,hyp_0137,hyp_0137,0.409081595181003,0.5803330476257577,0.5779077758467286,0.5783227143603232,0.0021800769744777515,0.0021800769744777515,negative,1,121,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,43,055f18ce84936eb147bb4abb22166617f3e00f31840e56e234a59de3c91c082b,36a6448b178446b5460bdec86f28f3f70544e52af7b5d7e455724769eae583e0,52,DISCOVER_CORE,hyp_0021,hyp_0021,0.40704221236875415,0.5783227143603232,0.5759129459020029,0.5763110920890135,0.0021736845761166634,0.0021736845761166634,negative,1,120,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,44,36a6448b178446b5460bdec86f28f3f70544e52af7b5d7e455724769eae583e0,15cd4c667a7a15f2fe9447090eac14db40016f015008191d3b743ccbbc26b73d,217,DISCOVER_CORE,hyp_0086,hyp_0086,0.3968704767736963,0.5763110920890135,0.5739806423265178,0.5742946815378671,0.0021410434426802905,0.0021410434426802905,positive,1,119,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,45,15cd4c667a7a15f2fe9447090eac14db40016f015008191d3b743ccbbc26b73d,fd3e6286c328369292242f669f8d29dc266269e06ad730cec4e98180e0903f65,15,DISCOVER_CORE,hyp_0008,hyp_0008,0.3958931879412703,0.5739806423265178,0.5716579903190138,0.5719639154364247,0.00213784056009636,0.00213784056009636,negative,1,118,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,46,fd3e6286c328369292242f669f8d29dc266269e06ad730cec4e98180e0903f65,cf91b980696f5d4dc2b21a7a14a41ca0af57ad2e8524a1f5092511688e928ade,242,DISCOVER_CORE,hyp_0100,hyp_0100,0.3951127242173006,0.5719639154364247,0.5696475132352524,0.5699469539894281,0.0021352742991206375,0.0021352742991206375,negative,1,117,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,47,cf91b980696f5d4dc2b21a7a14a41ca0af57ad2e8524a1f5092511688e928ade,3ba30a9ce752cf7004f5ee30e82d1f70029788c8a1826eb9c6468315b6f61364,264,DISCOVER_CORE,hyp_0107,hyp_0107,0.39241927079783656,0.5699469539894281,0.5676522746294662,0.567929306271662,0.0021263602727844555,0.0021263602727844555,negative,1,116,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,48,3ba30a9ce752cf7004f5ee30e82d1f70029788c8a1826eb9c6468315b6f61364,5cf9fd2792a95dda02ee6185a80578165d38a35a7a599aaeb89ce120ebd7d1fa,63,DISCOVER_CORE,hyp_0028,hyp_0028,0.3901422655618644,0.567929306271662,0.5656531785580691,0.565911227343542,0.0021187546659099388,0.0021187546659099388,negative,1,115,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,49,5cf9fd2792a95dda02ee6185a80578165d38a35a7a599aaeb89ce120ebd7d1fa,2cbf09829ca267780dd49ce824a6588e3f29b62a6b84e7e36b871037f2a19a04,278,DISCOVER_CORE,hyp_0113,hyp_0113,0.38923556440967544,0.565911227343542,0.5636425349586225,0.5638930146810296,0.0021157082786367187,0.0021157082786367187,negative,1,114,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,50,2cbf09829ca267780dd49ce824a6588e3f29b62a6b84e7e36b871037f2a19a04,296d0ab135bf74d0f2df2701cdf2395f1de87ecc4fea0487931913e072fde700,67,DISCOVER_CORE,hyp_0030,hyp_0030,0.3830967390933121,0.5638930146810296,0.5616753900910013,0.5618744651476701,0.0020948145384040995,0.0020948145384040995,negative,1,113,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,51,296d0ab135bf74d0f2df2701cdf2395f1de87ecc4fea0487931913e072fde700,a539f207010d7a1c1cbf5d53aa9e24eb6a144e51f9d76ef0cc355b9c7b2bddbe,85,DISCOVER_CORE,hyp_0038,hyp_0038,0.3813732065549723,0.5618744651476701,0.5596714079962294,0.5598559990805217,0.0020888641608663994,0.0020888641608663994,negative,1,112,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,52,a539f207010d7a1c1cbf5d53aa9e24eb6a144e51f9d76ef0cc355b9c7b2bddbe,68ae11fed0f95f0a0047488585b4df4ac47c1e4912527519255ffcfa333c5c48,90,DISCOVER_CORE,hyp_0041,hyp_0041,0.3794889637458179,0.5598559990805217,0.5576689840345058,0.5578377135351534,0.002082316528722372,0.002082316528722372,negative,1,111,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,53,68ae11fed0f95f0a0047488585b4df4ac47c1e4912527519255ffcfa333c5c48,dd17c690acd5189e8c9851f964779bf2867a08742f3ba4fc34d2b5f543c7c9f0,344,DISCOVER_CORE,hyp_0139,hyp_0139,0.37892414751829706,0.5578377135351534,0.5556555310036807,0.5558195002649902,0.0020803451827241526,0.0020803451827241526,negative,1,110,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,54,dd17c690acd5189e8c9851f964779bf2867a08742f3ba4fc34d2b5f543c7c9f0,4b36e8219c4d8e6894d4f0c51ce82d201f42f76c575b6f5c9108b8551a173959,177,DISCOVER_CORE,hyp_0072,hyp_0072,0.37522496199949473,0.5558195002649902,0.5536692403648207,0.5538019674126642,0.0020673353538094297,0.0020673353538094297,positive,1,109,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,55,4b36e8219c4d8e6894d4f0c51ce82d201f42f76c575b6f5c9108b8551a173959,0838bdf19e8d487b14cec3801a91e6da12c99fb450358a3067dfdd0e9027da66,205,DISCOVER_CORE,hyp_0079,hyp_0079,0.3751218040538906,0.5536692403648207,0.551519877493246,0.5516517316355214,0.0020669700930215917,0.0020669700930215917,negative,1,108,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,56,0838bdf19e8d487b14cec3801a91e6da12c99fb450358a3067dfdd0e9027da66,5e7bc4cbfc55180056580d561d7a0172a29ed8a37ec512e26ef5f923d320568b,33,DISCOVER_CORE,hyp_0015,hyp_0015,0.37463679349576146,0.5516517316355214,0.5495065912378291,0.5496343400677377,0.002065250979793598,0.002065250979793598,negative,1,108,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,57,5e7bc4cbfc55180056580d561d7a0172a29ed8a37ec512e26ef5f923d320568b,ea6d0d65ce33c1c93b81450a767c9b3e9b4a6e3f39df3a4ec9119c2e0b774509,307,DISCOVER_CORE,hyp_0125,hyp_0125,0.37460756345357976,0.5496343400677377,0.5474894544075046,0.5476169557581787,0.0020651472798720594,0.0020651472798720594,negative,1,108,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,58,ea6d0d65ce33c1c93b81450a767c9b3e9b4a6e3f39df3a4ec9119c2e0b774509,68a7cc523ad77930e05cd1b0da7751f46c3909dcdc419495de402c485e3c69da,279,DISCOVER_CORE,hyp_0114,hyp_0114,0.37424014002510086,0.5476169557581787,0.5454752747099983,0.5455996645976355,0.0020638428495102223,0.0020638428495102223,negative,1,108,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,59,68a7cc523ad77930e05cd1b0da7751f46c3909dcdc419495de402c485e3c69da,b071e57fcaea36401c995d58c5cf5600389a5abf30a300d9154471ebcd29a66c,239,DISCOVER_CORE,hyp_0097,hyp_0097,0.37363332866978954,0.5455996645976355,0.5434632864075561,0.543582535034073,0.002061684824827381,0.002061684824827381,negative,1,107,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,60,b071e57fcaea36401c995d58c5cf5600389a5abf30a300d9154471ebcd29a66c,5e4fb43618621ceb4d73f96cc2a21be6b36f31946952b3cda661c61e112f4e75,56,DISCOVER_CORE,hyp_0024,hyp_0024,0.3719727808705697,0.543582535034073,0.5414607342269223,0.5415658970926504,0.0020557556650318,0.0020557556650318,negative,1,106,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,61,5e4fb43618621ceb4d73f96cc2a21be6b36f31946952b3cda661c61e112f4e75,7ce6130d13c44283828ffc8aa66e6920d16ca18846efea55b3aa8c5bb122320a,288,DISCOVER_CORE,hyp_0117,hyp_0117,0.37169176813539406,0.5415658970926504,0.5394465727956979,0.5395493495077793,0.002054748842707732,0.002054748842707732,negative,1,106,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
bcm_no_residual_b100,62,7ce6130d13c44283828ffc8aa66e6920d16ca18846efea55b3aa8c5bb122320a,79244b1e42a82e2e15d3090ea9ed3dbde9f6dc1f5fb12947b90f4a41795b8763,276,DISCOVER_CORE,hyp_0112,hyp_0112,0.36910225847200734,0.5395493495077793,0.5374529774040462,0.537533732093426,0.0020454241525856842,0.0020454241525856842,positive,1,106,k3_bridge_safe,STRUCTURAL_RISK_V2_MATERIALIZATION_AWARE,no_residual,100
