replicate,metric,median,mean
4053,delta_F1,0.0,0.005136986301369858
4053,delta_EventRecall,0.0,0.004545454545454542
4053,delta_AnytimeAUC,0.011597576643579549,0.009528653136893994
4054,delta_F1,-0.00326530612244895,-0.00326530612244895
4054,delta_EventRecall,0.0,0.0
4054,delta_AnytimeAUC,-0.0019037036511618532,0.0002000340502492278
4055,delta_F1,0.0,0.004006399386469225
4055,delta_EventRecall,0.0,0.0030318755798776505
4055,delta_AnytimeAUC,0.005286363539346306,0.003656148320086224
4056,delta_F1,0.0069023569023569,0.011486322862709031
4056,delta_EventRecall,0.00609756097560975,0.011123429416112334
4056,delta_AnytimeAUC,0.011067726952077556,0.006990161704282803
4057,delta_F1,0.0,0.000617178378200608
4057,delta_EventRecall,0.0,0.0009993552546744
4057,delta_AnytimeAUC,0.008441970091462928,0.0024879446711230427
4058,delta_F1,-0.00326530612244895,-0.005650394838069884
4058,delta_EventRecall,0.0,-0.0050596782563570334
4058,delta_AnytimeAUC,-0.0019037036511618532,-0.002367505489704713
4059,delta_F1,-0.00326530612244895,-0.0010066720290809663
4059,delta_EventRecall,0.0,0.0005189413596263584
4059,delta_AnytimeAUC,0.0007220532094527748,-0.00029679171477319893
4060,delta_F1,-0.00326530612244895,-0.007951180472188851
4060,delta_EventRecall,0.0,-0.0070921985815602835
4060,delta_AnytimeAUC,-0.0019037036511618532,-0.0021908889258707154
4061,delta_F1,0.0069023569023569,0.008054950313689432
4061,delta_EventRecall,0.00609756097560975,0.007577330125332193
4061,delta_AnytimeAUC,0.007912120399960934,0.0023461423020145707
4062,delta_F1,0.0069023569023569,0.012574758236858684
4062,delta_EventRecall,0.00609756097560975,0.011123429416112334
4062,delta_AnytimeAUC,0.011597576643579549,0.010438719618491063
4063,delta_F1,-0.00326530612244895,-0.007951180472188851
4063,delta_EventRecall,0.0,-0.0070921985815602835
4063,delta_AnytimeAUC,-0.0019037036511618532,-0.0032427577765762557
4064,delta_F1,0.0,0.0023007856341189666
4064,delta_EventRecall,0.0,0.00203252032520325
4064,delta_AnytimeAUC,0.005286363539346306,0.007213484676923389
4065,delta_F1,-0.01355942376950775,-0.0062455667198385925
4065,delta_EventRecall,-0.010638297872340425,-0.0060928433268858835
4065,delta_AnytimeAUC,-0.012680155305849927,-0.005748225282707881
4066,delta_F1,0.0069023569023569,0.010397887488559384
4066,delta_EventRecall,0.00609756097560975,0.011123429416112334
4066,delta_AnytimeAUC,0.007912120399960934,0.0035416037900745426
4067,delta_F1,0.0069023569023569,0.005218749646438541
4067,delta_EventRecall,0.00609756097560975,0.005064395905080901
4067,delta_AnytimeAUC,0.007912120399960934,0.002134711543455047
4068,delta_F1,0.015410958904109574,0.015410958904109574
4068,delta_EventRecall,0.013636363636363625,0.013636363636363625
4068,delta_AnytimeAUC,0.011702019227756127,0.009598281526345046
4069,delta_F1,0.0069023569023569,0.012574758236858684
4069,delta_EventRecall,0.00609756097560975,0.011123429416112334
4069,delta_AnytimeAUC,0.007912120399960934,0.008334981917079981
4070,delta_F1,-0.00326530612244895,-0.0056082432973189
4070,delta_EventRecall,0.0,-0.0035460992907801418
4070,delta_AnytimeAUC,-0.0019037036511618532,-0.0009954274378107437
4071,delta_F1,0.0,0.0001239148858196669
4071,delta_EventRecall,0.0,0.00203252032520325
4071,delta_AnytimeAUC,0.011067726952077556,0.0045238442513290305
4072,delta_F1,0.0069023569023569,0.00865012219545814
4072,delta_EventRecall,0.00609756097560975,0.008610495195861042
4072,delta_AnytimeAUC,0.010537877260575562,0.0067787309457232785
4073,delta_F1,0.022313315806466474,0.014280371989208942
4073,delta_EventRecall,0.019733924611973375,0.012122784670786734
4073,delta_AnytimeAUC,0.011172169536254134,0.005829514410948357
4074,delta_F1,0.0,-0.0011305869149006336
4074,delta_EventRecall,0.0,-0.0015135789655768917
4074,delta_AnytimeAUC,0.011597576643579549,0.006776940677477319
4075,delta_F1,0.0,0.0029601155530705587
4075,delta_EventRecall,0.0,0.004545454545454542
4075,delta_AnytimeAUC,0.008441970091462928,0.003683406159183014
4076,delta_F1,0.015410958904109574,0.014322523529959925
4076,delta_EventRecall,0.013636363636363625,0.013636363636363625
4076,delta_AnytimeAUC,0.011702019227756127,0.008253461313547867
4077,delta_F1,0.015410958904109574,0.014322523529959925
4077,delta_EventRecall,0.013636363636363625,0.013636363636363625
4077,delta_AnytimeAUC,0.008546412675639506,0.006149723612136786
4078,delta_F1,-0.0065306122448979,-0.003902629544968642
4078,delta_EventRecall,0.0,-0.0025467440361057418
4078,delta_AnytimeAUC,-0.009093770841670012,-0.0056046326453534495
4079,delta_F1,-0.0065306122448979,-0.003902629544968642
4079,delta_EventRecall,0.0,-0.0025467440361057418
4079,delta_AnytimeAUC,-0.009093770841670012,-0.004552763794647909
4080,delta_F1,0.0,0.0005750268374496243
4080,delta_EventRecall,0.0,-0.0005142237109024917
4080,delta_AnytimeAUC,0.007912120399960934,0.0011158666192290733
4081,delta_F1,-0.0065306122448979,-0.003902629544968642
4081,delta_EventRecall,0.0,-0.0025467440361057418
4081,delta_AnytimeAUC,-0.009093770841670012,-0.004552763794647909
4082,delta_F1,0.0,0.0
4082,delta_EventRecall,0.0,0.0
4082,delta_AnytimeAUC,0.008441970091462928,0.008441970091462928
4083,delta_F1,0.0,8.176334506868315e-05
4083,delta_EventRecall,0.0,0.0005189413596263584
4083,delta_AnytimeAUC,0.005286363539346306,0.0010480284980239802
4084,delta_F1,0.0,0.0005750268374496243
4084,delta_EventRecall,0.0,-0.0005142237109024917
4084,delta_AnytimeAUC,0.007912120399960934,0.0011158666192290733
4085,delta_F1,0.0,0.0017056137523502578
4085,delta_EventRecall,0.0,0.0009993552546744
4085,delta_AnytimeAUC,0.005286363539346306,0.003832764883920222
4086,delta_F1,0.0069023569023569,0.005218749646438541
4086,delta_EventRecall,0.00609756097560975,0.005064395905080899
4086,delta_AnytimeAUC,0.007912120399960934,0.002134711543455047
4087,delta_F1,0.0,0.0034112275047005155
4087,delta_EventRecall,0.0,0.0019987105093488004
4087,delta_AnytimeAUC,0.008441970091462928,0.0013272973777885971
4088,delta_F1,0.0069023569023569,0.005712013138819482
4088,delta_EventRecall,0.00609756097560975,0.004031230834552051
4088,delta_AnytimeAUC,0.011067726952077556,0.0022025496646601397
4089,delta_F1,-0.01355942376950775,-0.01138255302120845
4089,delta_EventRecall,-0.010638297872340425,-0.010638297872340425
4089,delta_AnytimeAUC,-0.012680155305849927,-0.006834908328138947
4090,delta_F1,0.0069023569023569,0.0028758124715685903
4090,delta_EventRecall,0.00609756097560975,0.0015182966143007586
4090,delta_AnytimeAUC,0.007912120399960934,0.0009392500553950753
4091,delta_F1,-0.00326530612244895,-0.0056082432973189
4091,delta_EventRecall,0.0,-0.0035460992907801418
4091,delta_AnytimeAUC,-0.0019037036511618532,-0.0009954274378107437
4092,delta_F1,-0.00326530612244895,0.001829528638169925
4092,delta_EventRecall,0.0,0.0030318755798776505
4092,delta_AnytimeAUC,0.0007220532094527748,-8.536095621367497e-05
4093,delta_F1,0.0069023569023569,0.006307185020588191
4093,delta_EventRecall,0.00609756097560975,0.0050643959050809
4093,delta_AnytimeAUC,0.011067726952077556,0.0066351383083688474
4094,delta_F1,0.0138047138047138,0.01095090782957711
4094,delta_EventRecall,0.0121951219512195,0.010643015521064293
4094,delta_AnytimeAUC,0.010537877260575562,0.0076539832325948215
4095,delta_F1,0.0,0.0006171783782006079
4095,delta_EventRecall,0.0,0.0009993552546744
4095,delta_AnytimeAUC,0.005286363539346306,0.0014360758204175021
4096,delta_F1,-0.01355942376950775,-0.01138255302120845
4096,delta_EventRecall,-0.010638297872340425,-0.010638297872340425
4096,delta_AnytimeAUC,-0.012680155305849927,-0.005783039477433406
4097,delta_F1,0.0069023569023569,0.006307185020588191
4097,delta_EventRecall,0.00609756097560975,0.0050643959050809
4097,delta_AnytimeAUC,0.010537877260575562,0.0055832694576633075
4098,delta_F1,-0.0102941176470588,-0.0102941176470588
4098,delta_EventRecall,-0.010638297872340425,-0.010638297872340425
4098,delta_AnytimeAUC,-0.005490088115341768,-0.004438219264636227
4099,delta_F1,0.0036370507799079505,0.006966514939539783
4099,delta_EventRecall,0.00609756097560975,0.007577330125332193
4099,delta_AnytimeAUC,0.0007220532094527748,-5.054676148814885e-05
4100,delta_F1,0.022313315806466474,0.014280371989208939
4100,delta_EventRecall,0.019733924611973375,0.012122784670786734
4100,delta_AnytimeAUC,0.011702019227756127,0.006881383261653898
4101,delta_F1,-0.00326530612244895,-0.005650394838069884
4101,delta_EventRecall,0.0,-0.0050596782563570334
4101,delta_AnytimeAUC,0.0007220532094527748,-0.0013156366389991726
4102,delta_F1,-0.00326530612244895,0.0018295286381699246
4102,delta_EventRecall,0.0,0.0030318755798776505
4102,delta_AnytimeAUC,0.0007220532094527748,-8.536095621367497e-05
4103,delta_F1,0.0,0.004601571268237933
4103,delta_EventRecall,0.0,0.0040650406504065
4103,delta_AnytimeAUC,0.007912120399960934,0.008088736963794932
4104,delta_F1,-0.00326530612244895,0.0018295286381699246
4104,delta_EventRecall,0.0,0.0030318755798776497
4104,delta_AnytimeAUC,-0.0019037036511618532,-0.0011372298069192155
4105,delta_F1,-0.00326530612244895,-0.0033074576631999335
4105,delta_EventRecall,0.0,-0.0015135789655768917
4105,delta_AnytimeAUC,-0.0019037036511618532,-0.0011720440016447415
4106,delta_F1,-0.01355942376950775,-0.009081767387089485
4106,delta_EventRecall,-0.010638297872340425,-0.008605777547137174
4106,delta_AnytimeAUC,-0.012680155305849927,-0.007011524891972945
4107,delta_F1,0.0069023569023569,0.008054950313689432
4107,delta_EventRecall,0.00609756097560975,0.007577330125332192
4107,delta_AnytimeAUC,0.007912120399960934,0.0023461423020145707
4108,delta_F1,0.0138047138047138,0.013787108496828
4108,delta_EventRecall,0.0121951219512195,0.013155949741315584
4108,delta_AnytimeAUC,0.010537877260575562,0.006813545140448805
4109,delta_F1,-0.00326530612244895,-0.00326530612244895
4109,delta_EventRecall,0.0,0.0
4109,delta_AnytimeAUC,0.0012519029009547683,0.0012519029009547683
4110,delta_F1,0.0,8.176334506868315e-05
4110,delta_EventRecall,0.0,0.0005189413596263584
4110,delta_AnytimeAUC,0.010537877260575562,0.003151766199435061
4111,delta_F1,0.0069023569023569,0.008054950313689432
4111,delta_EventRecall,0.00609756097560975,0.007577330125332192
4111,delta_AnytimeAUC,0.007912120399960934,0.0023461423020145707
4112,delta_F1,0.0069023569023569,0.0023825489791876498
4112,delta_EventRecall,0.00609756097560975,0.0025514616848296085
4112,delta_AnytimeAUC,0.007912120399960934,0.001923280784895523
4113,delta_F1,0.012145652781660625,0.007459778431920724
4113,delta_EventRecall,0.013636363636363625,0.006544165054803343
4113,delta_AnytimeAUC,0.0013563454851313467,-0.0010345774909885964
4114,delta_F1,0.0138047138047138,0.007519535280557508
4114,delta_EventRecall,0.0121951219512195,0.00709691623028415
4114,delta_AnytimeAUC,0.010537877260575562,0.0030099638303265897
4115,delta_F1,0.0069023569023569,0.009738557569607792
4115,delta_EventRecall,0.00609756097560975,0.008610495195861042
4115,delta_AnytimeAUC,0.011067726952077556,0.010227288859931538
4116,delta_F1,0.015410958904109574,0.008548213806070374
4116,delta_EventRecall,0.013636363636363625,0.006544165054803343
4116,delta_AnytimeAUC,0.011702019227756127,0.0024139804232196638
4117,delta_F1,-0.00326530612244895,0.0018295286381699246
4117,delta_EventRecall,0.0,0.0030318755798776505
4117,delta_AnytimeAUC,0.0007220532094527748,-8.536095621367497e-05
4118,delta_F1,0.0,-0.0017257587966693425
4118,delta_EventRecall,0.0,-0.0025467440361057418
4118,delta_AnytimeAUC,0.005286363539346306,0.0002406143323575305
4119,delta_F1,0.0069023569023569,0.005218749646438541
4119,delta_EventRecall,0.00609756097560975,0.0050643959050809
4119,delta_AnytimeAUC,0.007912120399960934,0.002134711543455047
4120,delta_F1,0.015410958904109574,0.008548213806070374
4120,delta_EventRecall,0.013636363636363625,0.006544165054803343
4120,delta_AnytimeAUC,0.011702019227756127,0.0024139804232196638
4121,delta_F1,-0.0065306122448979,-0.006696678671468549
4121,delta_EventRecall,0.0,-0.0035460992907801418
4121,delta_AnytimeAUC,-0.009093770841670012,-0.004443985352019004
4122,delta_F1,-0.01355942376950775,-0.009081767387089485
4122,delta_EventRecall,-0.010638297872340425,-0.008605777547137176
4122,delta_AnytimeAUC,-0.012680155305849927,-0.005959656041267404
4123,delta_F1,0.0138047138047138,0.01095090782957711
4123,delta_EventRecall,0.0121951219512195,0.010643015521064293
4123,delta_AnytimeAUC,0.010537877260575562,0.0076539832325948215
4124,delta_F1,0.0138047138047138,0.011444171321958048
4124,delta_EventRecall,0.0121951219512195,0.009609850450535442
4124,delta_AnytimeAUC,0.011067726952077556,0.006669952503094374
4125,delta_F1,0.0,0.0029179640123195745
4125,delta_EventRecall,0.0,0.0030318755798776505
4125,delta_AnytimeAUC,0.007912120399960934,0.002311328107289045
4126,delta_F1,-0.00326530612244895,-0.0010066720290809667
4126,delta_EventRecall,0.0,0.0005189413596263584
4126,delta_AnytimeAUC,0.0007220532094527748,-0.00029679171477319893
4127,delta_F1,0.0,0.0029601155530705587
4127,delta_EventRecall,0.0,0.004545454545454542
4127,delta_AnytimeAUC,0.008441970091462928,0.003683406159183014
4128,delta_F1,0.0036370507799079505,0.0017873770974189407
4128,delta_EventRecall,0.00609756097560975,0.001518296614300759
4128,delta_AnytimeAUC,0.0007220532094527748,-0.0014574390081076444
4129,delta_F1,0.015410958904109574,0.008548213806070374
4129,delta_EventRecall,0.013636363636363625,0.006544165054803343
4129,delta_AnytimeAUC,0.008546412675639506,0.0013621115725141232
4130,delta_F1,0.0138047138047138,0.014875543870977649
4130,delta_EventRecall,0.0121951219512195,0.013155949741315584
4130,delta_AnytimeAUC,0.011597576643579549,0.011313971905362605
4131,delta_F1,-0.00326530612244895,-0.005650394838069884
4131,delta_EventRecall,0.0,-0.0050596782563570334
4131,delta_AnytimeAUC,-0.0019037036511618532,-0.002367505489704713
4132,delta_F1,0.0,0.000575026837449624
4132,delta_EventRecall,0.0,-0.000514223710902492
4132,delta_AnytimeAUC,0.005286363539346306,6.399776852353267e-05
4133,delta_F1,-0.01355942376950775,-0.0062455667198385925
4133,delta_EventRecall,-0.010638297872340425,-0.0060928433268858835
4133,delta_AnytimeAUC,-0.012680155305849927,-0.005748225282707881
4134,delta_F1,0.0069023569023569,0.00865012219545814
4134,delta_EventRecall,0.00609756097560975,0.008610495195861042
4134,delta_AnytimeAUC,0.007912120399960934,0.005726862095017739
4135,delta_F1,0.0,0.0017056137523502578
4135,delta_EventRecall,0.0,0.0009993552546744
4135,delta_AnytimeAUC,0.011597576643579549,0.006988371436036843
4136,delta_F1,-0.00326530612244895,-0.00326530612244895
4136,delta_EventRecall,0.0,0.0
4136,delta_AnytimeAUC,-0.0019037036511618532,-0.0008518348004563128
4137,delta_F1,0.0,-0.00451980792316925
4137,delta_EventRecall,0.0,-0.0035460992907801418
4137,delta_AnytimeAUC,0.008441970091462928,0.0024531304763975165
4138,delta_F1,0.0,0.004048550927220208
4138,delta_EventRecall,0.0,0.004545454545454542
4138,delta_AnytimeAUC,0.005286363539346306,0.005028226371980193
4139,delta_F1,0.0036370507799079505,0.0017873770974189407
4139,delta_EventRecall,0.00609756097560975,0.001518296614300759
4139,delta_AnytimeAUC,0.0007220532094527748,-0.0014574390081076444
4140,delta_F1,-0.01355942376950775,-0.0011085804184687343
4140,delta_EventRecall,-0.010638297872340425,-0.0015473887814313417
4140,delta_AnytimeAUC,-0.012680155305849927,-0.005713411087982355
4141,delta_F1,0.0138047138047138,0.013787108496828
4141,delta_EventRecall,0.0121951219512195,0.013155949741315584
4141,delta_AnytimeAUC,0.010537877260575562,0.006813545140448805
4142,delta_F1,0.0,0.005754164679570466
4142,delta_EventRecall,0.0,0.005544809800128943
4142,delta_AnytimeAUC,0.011597576643579549,0.0035746277165541094
4143,delta_F1,0.0069023569023569,0.008054950313689432
4143,delta_EventRecall,0.00609756097560975,0.007577330125332192
4143,delta_AnytimeAUC,0.011067726952077556,0.0033980111527201116
4144,delta_F1,-0.0065306122448979,-0.006696678671468549
4144,delta_EventRecall,0.0,-0.0035460992907801418
4144,delta_AnytimeAUC,-0.009093770841670012,-0.004443985352019004
4145,delta_F1,0.0069023569023569,0.012574758236858684
4145,delta_EventRecall,0.00609756097560975,0.011123429416112334
4145,delta_AnytimeAUC,0.011597576643579549,0.010438719618491063
4146,delta_F1,-0.0102941176470588,-0.0051571313456889424
4146,delta_EventRecall,-0.010638297872340425,-0.006092843326885883
4146,delta_AnytimeAUC,-0.005490088115341768,-0.003351536219205161
4147,delta_F1,-0.0102941176470588,-0.0051571313456889424
4147,delta_EventRecall,-0.010638297872340425,-0.0060928433268858835
4147,delta_AnytimeAUC,-0.005490088115341768,-0.003351536219205161
4148,delta_F1,-0.0065306122448979,-0.006696678671468549
4148,delta_EventRecall,0.0,-0.0035460992907801418
4148,delta_AnytimeAUC,-0.009093770841670012,-0.004443985352019004
4149,delta_F1,0.0069023569023569,0.006307185020588191
4149,delta_EventRecall,0.00609756097560975,0.005064395905080901
4149,delta_AnytimeAUC,0.007912120399960934,0.004531400606957767
4150,delta_F1,-0.00326530612244895,0.0018295286381699246
4150,delta_EventRecall,0.0,0.0030318755798776497
4150,delta_AnytimeAUC,-0.0019037036511618532,-0.0011372298069192155
4151,delta_F1,0.0036370507799079505,0.0012941136050380001
4151,delta_EventRecall,0.00609756097560975,0.0025514616848296085
4151,delta_AnytimeAUC,0.0007220532094527748,-0.00047340827860719675
4152,delta_F1,0.0,-0.0021768707482992997
4152,delta_EventRecall,0.0,0.0
4152,delta_AnytimeAUC,0.008441970091462928,0.003648591964457488
4153,delta_F1,0.0,-0.0011305869149006336
4153,delta_EventRecall,0.0,-0.0015135789655768917
4153,delta_AnytimeAUC,0.007912120399960934,0.004673202976066239
4154,delta_F1,0.0,0.0034112275047005155
4154,delta_EventRecall,0.0,0.0019987105093488
4154,delta_AnytimeAUC,0.005286363539346306,0.0002754285270830566
4155,delta_F1,0.0036370507799079505,-0.0010488235698319507
4155,delta_EventRecall,0.00609756097560975,-0.0009946376059505326
4155,delta_AnytimeAUC,0.0007220532094527748,-0.0016688697666671682
4156,delta_F1,0.0036370507799079505,0.006966514939539783
4156,delta_EventRecall,0.00609756097560975,0.007577330125332193
4156,delta_AnytimeAUC,0.0007220532094527748,-5.054676148814885e-05
4157,delta_F1,0.0069023569023569,0.010397887488559384
4157,delta_EventRecall,0.00609756097560975,0.011123429416112334
4157,delta_AnytimeAUC,0.007912120399960934,0.0035416037900745426
4158,delta_F1,0.0036370507799079505,0.006473251447158841
4158,delta_EventRecall,0.00609756097560975,0.008610495195861042
4158,delta_AnytimeAUC,0.0007220532094527748,0.0009334839680122988
4159,delta_F1,-0.00326530612244895,0.004172465813039875
4159,delta_EventRecall,0.0,0.006577974870657792
4159,delta_AnytimeAUC,-0.0019037036511618532,5.823168114075609e-05
4160,delta_F1,0.0069023569023569,0.009143385687839083
4160,delta_EventRecall,0.00609756097560975,0.007577330125332193
4160,delta_AnytimeAUC,0.011597576643579549,0.006846569066928372
4161,delta_F1,0.0,-0.0011305869149006336
4161,delta_EventRecall,0.0,-0.0015135789655768917
4161,delta_AnytimeAUC,0.005286363539346306,0.003621334125360698
4162,delta_F1,0.0,0.0029601155530705587
4162,delta_EventRecall,0.0,0.004545454545454542
4162,delta_AnytimeAUC,0.005286363539346306,0.002631537308477474
4163,delta_F1,0.0,0.0029601155530705587
4163,delta_EventRecall,0.0,0.004545454545454542
4163,delta_AnytimeAUC,0.005286363539346306,0.002631537308477474
4164,delta_F1,-0.00326530612244895,-0.0005134085367000258
4164,delta_EventRecall,0.0,-0.000514223710902492
4164,delta_AnytimeAUC,-0.0019037036511618532,-0.002332691294979187
4165,delta_F1,0.0,0.004006399386469225
4165,delta_EventRecall,0.0,0.0030318755798776505
4165,delta_AnytimeAUC,0.011067726952077556,0.005759886021497305
4166,delta_F1,-0.00326530612244895,0.004172465813039875
4166,delta_EventRecall,0.0,0.006577974870657792
4166,delta_AnytimeAUC,0.0007220532094527748,0.0011101005318462965
4167,delta_F1,0.0,-0.004561959463920234
4167,delta_EventRecall,0.0,-0.0050596782563570334
4167,delta_AnytimeAUC,0.005286363539346306,2.918357379800655e-05
4168,delta_F1,0.0,0.0029179640123195745
4168,delta_EventRecall,0.0,0.0030318755798776505
4168,delta_AnytimeAUC,0.007912120399960934,0.002311328107289045
4169,delta_F1,-0.00326530612244895,-0.007951180472188851
4169,delta_EventRecall,0.0,-0.0070921985815602835
4169,delta_AnytimeAUC,-0.0019037036511618532,-0.0021908889258707154
4170,delta_F1,-0.00326530612244895,-0.0010066720290809663
4170,delta_EventRecall,0.0,0.0005189413596263584
4170,delta_AnytimeAUC,-0.0019037036511618532,-0.0013486605654787394
4171,delta_F1,0.0,0.009185537228590066
4171,delta_EventRecall,0.0,0.009090909090909084
4171,delta_AnytimeAUC,0.008441970091462928,0.00611490941741126
4172,delta_F1,-0.00326530612244895,-0.0005134085367000255
4172,delta_EventRecall,0.0,-0.0005142237109024917
4172,delta_AnytimeAUC,-0.0019037036511618532,-0.002332691294979187
4173,delta_F1,0.0069023569023569,0.0069023569023569
4173,delta_EventRecall,0.00609756097560975,0.00609756097560975
4173,delta_AnytimeAUC,0.007912120399960934,0.007912120399960934
4174,delta_F1,0.0069023569023569,0.006307185020588191
4174,delta_EventRecall,0.00609756097560975,0.0050643959050809
4174,delta_AnytimeAUC,0.010537877260575562,0.0055832694576633075
4175,delta_F1,0.0,0.008097101854440417
4175,delta_EventRecall,0.0,0.009090909090909084
4175,delta_AnytimeAUC,0.005286363539346306,0.0026663515032029996
4176,delta_F1,-0.0102941176470588,-0.0051571313456889424
4176,delta_EventRecall,-0.010638297872340425,-0.0060928433268858835
4176,delta_AnytimeAUC,-0.005490088115341768,-0.003351536219205161
4177,delta_F1,-0.00326530612244895,0.0013362651457889836
4177,delta_EventRecall,0.0,0.0040650406504065
4177,delta_AnytimeAUC,0.0007220532094527748,0.0008986697732867727
4178,delta_F1,0.022313315806466474,0.016623309164078892
4178,delta_EventRecall,0.019733924611973375,0.015668883961566873
4178,delta_AnytimeAUC,0.011702019227756127,0.008076844749713869
4179,delta_F1,0.0,0.0029601155530705587
4179,delta_EventRecall,0.0,0.004545454545454542
4179,delta_AnytimeAUC,0.011597576643579549,0.004735275009888555
4180,delta_F1,0.0,-0.0034313725490196004
4180,delta_EventRecall,0.0,-0.0035460992907801418
4180,delta_AnytimeAUC,0.005286363539346306,0.0037979506891946957
4181,delta_F1,0.0,0.004006399386469225
4181,delta_EventRecall,0.0,0.0030318755798776497
4181,delta_AnytimeAUC,0.011597576643579549,0.006811754872202845
4182,delta_F1,-0.00326530612244895,-0.0033074576631999335
4182,delta_EventRecall,0.0,-0.0015135789655768917
4182,delta_AnytimeAUC,-0.0019037036511618532,-0.0011720440016447415
4183,delta_F1,0.0069023569023569,0.012574758236858684
4183,delta_EventRecall,0.00609756097560975,0.011123429416112334
4183,delta_AnytimeAUC,0.011597576643579549,0.010438719618491063
4184,delta_F1,0.0138047138047138,0.007519535280557509
4184,delta_EventRecall,0.0121951219512195,0.00709691623028415
4184,delta_AnytimeAUC,0.010537877260575562,0.0030099638303265897
4185,delta_F1,0.0069023569023569,0.011486322862709035
4185,delta_EventRecall,0.00609756097560975,0.011123429416112334
4185,delta_AnytimeAUC,0.011067726952077556,0.006990161704282803
4186,delta_F1,0.0069023569023569,0.010397887488559384
4186,delta_EventRecall,0.00609756097560975,0.011123429416112334
4186,delta_AnytimeAUC,0.011067726952077556,0.004593472640780083
4187,delta_F1,0.0138047138047138,0.0057717699874562664
4187,delta_EventRecall,0.0121951219512195,0.0045839820100328586
4187,delta_AnytimeAUC,0.010537877260575562,0.006247090985975326
4188,delta_F1,-0.0102941176470588,-0.0028563457115699763
4188,delta_EventRecall,-0.010638297872340425,-0.004060323001682633
4188,delta_AnytimeAUC,-0.00286433125472714,-0.002476283932333618
4189,delta_F1,0.0069023569023569,3.961180431769941e-05
4189,delta_EventRecall,0.00609756097560975,-0.0009946376059505326
4189,delta_AnytimeAUC,0.010537877260575562,0.001779688147541092
4190,delta_F1,-0.00326530612244895,0.0018295286381699246
4190,delta_EventRecall,0.0,0.0030318755798776497
4190,delta_AnytimeAUC,0.0007220532094527748,-8.536095621367497e-05
4191,delta_F1,0.0,8.17633450686833e-05
4191,delta_EventRecall,0.0,0.0005189413596263584
4191,delta_AnytimeAUC,0.007912120399960934,0.002099897348729521
4192,delta_F1,0.0069023569023569,0.0034709843533373003
4192,delta_EventRecall,0.00609756097560975,0.0025514616848296085
4192,delta_AnytimeAUC,0.010537877260575562,0.005371838699103783
4193,delta_F1,0.0069023569023569,0.009738557569607792
4193,delta_EventRecall,0.00609756097560975,0.008610495195861042
4193,delta_AnytimeAUC,0.011597576643579549,0.01127915771063708
4194,delta_F1,-0.00326530612244895,-0.0033074576631999335
4194,delta_EventRecall,0.0,-0.0015135789655768917
4194,delta_AnytimeAUC,0.0007220532094527748,-0.0001201751509392011
4195,delta_F1,0.0138047138047138,0.011444171321958048
4195,delta_EventRecall,0.0121951219512195,0.00960985045053544
4195,delta_AnytimeAUC,0.011067726952077556,0.006669952503094374
4196,delta_F1,-0.00326530612244895,-0.0033074576631999335
4196,delta_EventRecall,0.0,-0.0015135789655768917
4196,delta_AnytimeAUC,0.0007220532094527748,-0.0001201751509392011
4197,delta_F1,0.0,0.0011701987192183332
4197,delta_EventRecall,0.0,0.0005189413596263584
4197,delta_AnytimeAUC,0.010537877260575562,0.005548455262937781
4198,delta_F1,-0.0065306122448979,-0.006738830212219534
4198,delta_EventRecall,0.0,-0.0050596782563570334
4198,delta_AnytimeAUC,-0.009093770841670012,-0.004764194553207433
4199,delta_F1,-0.00326530612244895,-0.0033496092039509173
4199,delta_EventRecall,0.0,-0.0030271579311537834
4199,delta_AnytimeAUC,0.0007220532094527748,-0.0014922532028331704
4200,delta_F1,-0.0102941176470588,-0.007993332012939834
4200,delta_EventRecall,-0.010638297872340425,-0.008605777547137176
4200,delta_AnytimeAUC,-0.005490088115341768,-0.004614835828470225
4201,delta_F1,-0.0065306122448979,-0.006696678671468549
4201,delta_EventRecall,0.0,-0.0035460992907801418
4201,delta_AnytimeAUC,-0.009093770841670012,-0.004443985352019004
4202,delta_F1,0.0,0.004006399386469225
4202,delta_EventRecall,0.0,0.0030318755798776497
4202,delta_AnytimeAUC,0.011067726952077556,0.005759886021497305
4203,delta_F1,0.0,-0.0017257587966693425
4203,delta_EventRecall,0.0,-0.0025467440361057418
4203,delta_AnytimeAUC,0.005286363539346306,0.0002406143323575305
4204,delta_F1,0.022313315806466474,0.014280371989208942
4204,delta_EventRecall,0.019733924611973375,0.012122784670786731
4204,delta_AnytimeAUC,0.011702019227756127,0.006881383261653898
4205,delta_F1,0.0069023569023569,0.009143385687839083
4205,delta_EventRecall,0.00609756097560975,0.007577330125332192
4205,delta_AnytimeAUC,0.011067726952077556,0.005794700216222831
4206,delta_F1,0.03082191780821915,0.01711657265645983
4206,delta_EventRecall,0.02727272727272725,0.014635718891038027
4206,delta_AnytimeAUC,0.011806461811932706,0.0070928140202134215
4207,delta_F1,0.0,0.000617178378200608
4207,delta_EventRecall,0.0,0.0009993552546744
4207,delta_AnytimeAUC,0.011597576643579549,0.003539813521828583
4208,delta_F1,0.0,0.0034112275047005155
4208,delta_EventRecall,0.0,0.0019987105093488
4208,delta_AnytimeAUC,0.008441970091462928,0.0013272973777885971
4209,delta_F1,0.0,0.005260901187189525
4209,delta_EventRecall,0.0,0.006577974870657792
4209,delta_AnytimeAUC,0.007912120399960934,0.0035067895953490164
