run_id,selector,seed,budget,legal_partition_count_before,legal_partition_count_after,ceiling_f1_before,ceiling_f1_after,ceiling_partition_equal,public_f1_before,public_f1_after,public_partition_equal,positive_contains_345_346,new_ceiling_partition_invariants_pass,new_public_partition_invariants_pass,complete_equivalence_pass
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s032_b50,RANDOM_CONTROLLED,32,50,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s032_b80,RANDOM_CONTROLLED,32,80,2,2,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s032_b100,RANDOM_CONTROLLED,32,100,2,2,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s033_b5,RANDOM_CONTROLLED,33,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s033_b10,RANDOM_CONTROLLED,33,10,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s033_b20,RANDOM_CONTROLLED,33,20,1,1,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s033_b50,RANDOM_CONTROLLED,33,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s033_b80,RANDOM_CONTROLLED,33,80,1,1,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s033_b100,RANDOM_CONTROLLED,33,100,2,2,0.5405405405405405,0.5405405405405406,True,0.5263157894736842,0.5263157894736842,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s034_b5,RANDOM_CONTROLLED,34,5,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s034_b10,RANDOM_CONTROLLED,34,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s034_b20,RANDOM_CONTROLLED,34,20,2,2,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s034_b50,RANDOM_CONTROLLED,34,50,2,2,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s034_b80,RANDOM_CONTROLLED,34,80,2,2,0.3636363636363636,0.36363636363636365,True,0.3636363636363636,0.36363636363636365,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s034_b100,RANDOM_CONTROLLED,34,100,20,20,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s035_b5,RANDOM_CONTROLLED,35,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s035_b10,RANDOM_CONTROLLED,35,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s035_b20,RANDOM_CONTROLLED,35,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s035_b50,RANDOM_CONTROLLED,35,50,2,2,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s035_b80,RANDOM_CONTROLLED,35,80,2,2,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s035_b100,RANDOM_CONTROLLED,35,100,4,4,0.5405405405405405,0.5405405405405406,True,0.5405405405405405,0.5405405405405405,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s036_b5,RANDOM_CONTROLLED,36,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s036_b10,RANDOM_CONTROLLED,36,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s036_b20,RANDOM_CONTROLLED,36,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s036_b50,RANDOM_CONTROLLED,36,50,1,1,0.0714285714285714,0.07142857142857142,True,0.0714285714285714,0.07142857142857144,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s036_b80,RANDOM_CONTROLLED,36,80,2,2,0.2580645161290322,0.25806451612903225,True,0.2580645161290322,0.25806451612903225,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s036_b100,RANDOM_CONTROLLED,36,100,10,10,0.3125,0.3125,True,0.3125,0.3125,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s037_b5,RANDOM_CONTROLLED,37,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s037_b10,RANDOM_CONTROLLED,37,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s037_b20,RANDOM_CONTROLLED,37,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s037_b50,RANDOM_CONTROLLED,37,50,1,1,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s037_b80,RANDOM_CONTROLLED,37,80,4,4,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s037_b100,RANDOM_CONTROLLED,37,100,24,24,0.6829268292682926,0.6829268292682927,True,0.6829268292682926,0.6829268292682926,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s038_b5,RANDOM_CONTROLLED,38,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s038_b10,RANDOM_CONTROLLED,38,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s038_b20,RANDOM_CONTROLLED,38,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s038_b50,RANDOM_CONTROLLED,38,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s038_b80,RANDOM_CONTROLLED,38,80,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s038_b100,RANDOM_CONTROLLED,38,100,1,1,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s039_b5,RANDOM_CONTROLLED,39,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s039_b10,RANDOM_CONTROLLED,39,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s039_b20,RANDOM_CONTROLLED,39,20,2,2,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s039_b50,RANDOM_CONTROLLED,39,50,4,4,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s039_b80,RANDOM_CONTROLLED,39,80,4,4,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s039_b100,RANDOM_CONTROLLED,39,100,4,4,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s040_b5,RANDOM_CONTROLLED,40,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s040_b10,RANDOM_CONTROLLED,40,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s040_b20,RANDOM_CONTROLLED,40,20,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s040_b50,RANDOM_CONTROLLED,40,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s040_b80,RANDOM_CONTROLLED,40,80,2,2,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s040_b100,RANDOM_CONTROLLED,40,100,2,2,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s041_b5,RANDOM_CONTROLLED,41,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s041_b10,RANDOM_CONTROLLED,41,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s041_b20,RANDOM_CONTROLLED,41,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s041_b50,RANDOM_CONTROLLED,41,50,4,4,0.4242424242424242,0.42424242424242425,True,0.3636363636363636,0.36363636363636365,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s041_b80,RANDOM_CONTROLLED,41,80,4,4,0.5945945945945945,0.5945945945945946,True,0.5405405405405405,0.5405405405405405,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s041_b100,RANDOM_CONTROLLED,41,100,8,8,0.7317073170731707,0.7317073170731707,True,0.65,0.65,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s042_b5,RANDOM_CONTROLLED,42,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s042_b10,RANDOM_CONTROLLED,42,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s042_b20,RANDOM_CONTROLLED,42,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s042_b50,RANDOM_CONTROLLED,42,50,1,1,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s042_b80,RANDOM_CONTROLLED,42,80,2,2,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s042_b100,RANDOM_CONTROLLED,42,100,4,4,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s043_b5,RANDOM_CONTROLLED,43,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s043_b10,RANDOM_CONTROLLED,43,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s043_b20,RANDOM_CONTROLLED,43,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s043_b50,RANDOM_CONTROLLED,43,50,2,2,0.3636363636363636,0.36363636363636365,True,0.3529411764705882,0.3529411764705882,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s043_b80,RANDOM_CONTROLLED,43,80,11,11,0.411764705882353,0.4117647058823529,True,0.411764705882353,0.411764705882353,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s043_b100,RANDOM_CONTROLLED,43,100,11,11,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s044_b5,RANDOM_CONTROLLED,44,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s044_b10,RANDOM_CONTROLLED,44,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s044_b20,RANDOM_CONTROLLED,44,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s044_b50,RANDOM_CONTROLLED,44,50,1,1,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s044_b80,RANDOM_CONTROLLED,44,80,1,1,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s044_b100,RANDOM_CONTROLLED,44,100,2,2,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s045_b5,RANDOM_CONTROLLED,45,5,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s045_b10,RANDOM_CONTROLLED,45,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s045_b20,RANDOM_CONTROLLED,45,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s045_b50,RANDOM_CONTROLLED,45,50,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s045_b80,RANDOM_CONTROLLED,45,80,2,2,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s045_b100,RANDOM_CONTROLLED,45,100,2,2,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s046_b5,RANDOM_CONTROLLED,46,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s046_b10,RANDOM_CONTROLLED,46,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s046_b20,RANDOM_CONTROLLED,46,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s046_b50,RANDOM_CONTROLLED,46,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s046_b80,RANDOM_CONTROLLED,46,80,8,8,0.4705882352941176,0.47058823529411764,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s046_b100,RANDOM_CONTROLLED,46,100,8,8,0.5555555555555556,0.5555555555555556,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s047_b5,RANDOM_CONTROLLED,47,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s047_b10,RANDOM_CONTROLLED,47,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s047_b20,RANDOM_CONTROLLED,47,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s047_b50,RANDOM_CONTROLLED,47,50,1,1,0.3125,0.3125,True,0.3125,0.3125,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s047_b80,RANDOM_CONTROLLED,47,80,2,2,0.411764705882353,0.4117647058823529,True,0.411764705882353,0.411764705882353,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s047_b100,RANDOM_CONTROLLED,47,100,2,2,0.4571428571428572,0.45714285714285713,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s048_b5,RANDOM_CONTROLLED,48,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s048_b10,RANDOM_CONTROLLED,48,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s048_b20,RANDOM_CONTROLLED,48,20,1,1,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s048_b50,RANDOM_CONTROLLED,48,50,4,4,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s048_b80,RANDOM_CONTROLLED,48,80,4,4,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s048_b100,RANDOM_CONTROLLED,48,100,8,8,0.65,0.65,True,0.65,0.65,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s049_b5,RANDOM_CONTROLLED,49,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s049_b10,RANDOM_CONTROLLED,49,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s049_b20,RANDOM_CONTROLLED,49,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s049_b50,RANDOM_CONTROLLED,49,50,1,1,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s049_b80,RANDOM_CONTROLLED,49,80,1,1,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s049_b100,RANDOM_CONTROLLED,49,100,1,1,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s050_b5,RANDOM_CONTROLLED,50,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s050_b10,RANDOM_CONTROLLED,50,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s050_b20,RANDOM_CONTROLLED,50,20,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s050_b50,RANDOM_CONTROLLED,50,50,4,4,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s050_b80,RANDOM_CONTROLLED,50,80,8,8,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s050_b100,RANDOM_CONTROLLED,50,100,16,16,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s051_b5,RANDOM_CONTROLLED,51,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s051_b10,RANDOM_CONTROLLED,51,10,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s051_b20,RANDOM_CONTROLLED,51,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s051_b50,RANDOM_CONTROLLED,51,50,2,2,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s051_b80,RANDOM_CONTROLLED,51,80,4,4,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s051_b100,RANDOM_CONTROLLED,51,100,4,4,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s052_b5,RANDOM_CONTROLLED,52,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s052_b10,RANDOM_CONTROLLED,52,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s052_b20,RANDOM_CONTROLLED,52,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s052_b50,RANDOM_CONTROLLED,52,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s052_b80,RANDOM_CONTROLLED,52,80,1,1,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s052_b100,RANDOM_CONTROLLED,52,100,1,1,0.631578947368421,0.631578947368421,True,0.631578947368421,0.631578947368421,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s053_b5,RANDOM_CONTROLLED,53,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s053_b10,RANDOM_CONTROLLED,53,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s053_b20,RANDOM_CONTROLLED,53,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s053_b50,RANDOM_CONTROLLED,53,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s053_b80,RANDOM_CONTROLLED,53,80,4,4,0.4242424242424242,0.42424242424242425,True,0.411764705882353,0.411764705882353,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s053_b100,RANDOM_CONTROLLED,53,100,8,8,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s054_b5,RANDOM_CONTROLLED,54,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s054_b10,RANDOM_CONTROLLED,54,10,2,2,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s054_b20,RANDOM_CONTROLLED,54,20,2,2,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s054_b50,RANDOM_CONTROLLED,54,50,2,2,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s054_b80,RANDOM_CONTROLLED,54,80,2,2,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s054_b100,RANDOM_CONTROLLED,54,100,2,2,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s055_b5,RANDOM_CONTROLLED,55,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s055_b10,RANDOM_CONTROLLED,55,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s055_b20,RANDOM_CONTROLLED,55,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s055_b50,RANDOM_CONTROLLED,55,50,3,3,0.2580645161290322,0.25806451612903225,True,0.2580645161290322,0.25806451612903225,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s055_b80,RANDOM_CONTROLLED,55,80,3,3,0.3636363636363636,0.36363636363636365,True,0.3636363636363636,0.36363636363636365,True,False,True,True,True
