video_id,unit_id,unit_index,detection_count,track_count,mean_center_occupancy,mean_bbox_area,trigger_count,candidate_trigger,bbox_growth_signal,lateral_motion_signal,center_entry_signal,late_track_entry_signal,composite_visible_trigger
PSP_V1_LONG,PSP_V1_LONG_o00_u0012,12,159,10,0.1761006289308176,0.014276025590154489,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0013,13,390,17,0.4666666666666667,0.01256011235962466,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0014,14,377,19,0.4907161803713528,0.01542547731985864,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0015,15,413,20,0.6464891041162227,0.017811927045586488,16,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0016,16,314,14,0.6369426751592356,0.014310577631038091,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0017,17,179,13,0.441340782122905,0.04654695518914059,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0018,18,167,6,0.41916167664670656,0.011428377632780417,3,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0019,19,167,9,0.7305389221556886,0.007948008928128808,6,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0020,20,144,5,0.6736111111111112,0.030009387087772108,3,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0021,21,276,14,0.6413043478260869,0.014381616776677833,10,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0022,22,307,19,0.6221498371335505,0.018991394967699343,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0023,23,409,24,0.46454767726161367,0.05195510921407623,16,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0024,24,272,16,0.41911764705882354,0.02034862408047902,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0025,25,273,11,0.3992673992673993,0.022138901889551,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0026,26,266,18,0.15037593984962405,0.039376675652569894,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0027,27,292,21,0.6541095890410958,0.026133485748927314,15,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0028,28,281,17,0.505338078291815,0.015092955472783554,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0029,29,277,21,0.4187725631768953,0.03398980302082273,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0030,30,292,14,0.4041095890410959,0.03056030601343134,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0031,31,369,17,0.1002710027100271,0.03055234875955966,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0032,32,400,23,0.225,0.031002374489488737,16,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0033,33,364,18,0.4368131868131868,0.028301848587144327,16,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0034,34,386,18,0.6528497409326425,0.020173513870975435,13,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0035,35,369,18,0.36585365853658536,0.03591753054221732,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0036,36,395,11,0.3620253164556962,0.009395587876599887,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0037,37,382,23,0.3717277486910995,0.023521305596295602,16,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0038,38,278,15,0.17266187050359713,0.019548993576808043,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0039,39,313,18,0.3929712460063898,0.020003577034910413,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0040,40,389,17,0.5295629820051414,0.02810832161725979,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0041,41,461,25,0.25813449023861174,0.03602104936602357,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0042,42,260,11,0.09230769230769231,0.056702142603024794,9,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0043,43,212,7,0.46226415094339623,0.054912309226933236,6,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0044,44,465,22,0.28817204301075267,0.03344379029869731,12,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0045,45,562,24,0.17259786476868327,0.029428777638465273,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0046,46,485,20,0.10927835051546392,0.0482542701888488,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0047,47,277,13,0.08664259927797834,0.08202240739582688,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0048,48,336,18,0.4017857142857143,0.023962075936951918,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0049,49,188,9,0.1595744680851064,0.011910093929231145,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0050,50,110,5,0.17272727272727273,0.013195885076213634,1,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0051,51,154,10,0.37662337662337664,0.024171712322081186,4,True,1.0,0.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0052,52,318,23,0.5251572327044025,0.029668778687634758,14,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0053,53,387,28,0.3953488372093023,0.030018993739803167,14,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0054,54,349,20,0.3151862464183381,0.023738250296115145,7,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0055,55,287,15,0.2857142857142857,0.00993322645320226,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0056,56,240,14,0.36666666666666664,0.04054972660164433,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0057,57,323,15,0.6253869969040248,0.014689064976607928,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0058,58,379,26,0.5382585751978892,0.012092999207017476,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0059,59,356,22,0.550561797752809,0.04483724357437329,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0060,60,375,15,0.4693333333333333,0.04149436651695166,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0061,61,278,15,0.35611510791366907,0.025971674119330226,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0062,62,105,5,0.13333333333333333,0.023097874668201426,2,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0063,63,38,1,0.15789473684210525,0.01011685397951704,0,False,0.0,0.0,0.0,0.0,False
PSP_V1_LONG,PSP_V1_LONG_o00_u0064,64,45,5,0.3333333333333333,0.030900382702446678,1,True,1.0,0.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0065,65,81,3,0.037037037037037035,0.009979527129586257,2,True,1.0,0.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0066,66,294,17,0.6156462585034014,0.02547161518710662,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0067,67,340,20,0.23823529411764705,0.06072164884027018,5,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0068,68,477,27,0.3249475890985325,0.029827228145102615,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0069,69,425,24,0.3552941176470588,0.044790442614381594,15,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0070,70,440,22,0.5204545454545455,0.026550161210228476,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0071,71,458,24,0.5218340611353712,0.030288053798079348,18,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0072,72,315,19,0.3904761904761905,0.028303662690041052,12,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0073,73,378,20,0.3492063492063492,0.020389077744115653,14,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0074,74,366,21,0.6229508196721312,0.04442719973532487,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0075,75,330,18,0.5787878787878787,0.0308020792593594,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0076,76,226,13,0.26548672566371684,0.009647909992875282,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0077,77,318,20,0.46855345911949686,0.013119619682053394,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0078,78,309,14,0.5501618122977346,0.05156378382331681,11,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0079,79,402,25,0.4701492537313433,0.05685768968637597,10,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0080,80,394,23,0.3350253807106599,0.05034037393398922,15,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0081,81,375,21,0.288,0.03322566943001563,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0082,82,245,14,0.5224489795918368,0.031210617450589305,8,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0083,83,82,3,0.45121951219512196,0.039792628714466836,1,True,1.0,0.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0084,84,225,18,0.5777777777777777,0.013565011781897859,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0085,85,231,18,0.5670995670995671,0.02440509956496239,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0086,86,180,14,0.4222222222222222,0.026143428306564114,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0087,87,108,9,0.18518518518518517,0.036021243141922045,4,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0088,88,171,12,0.28654970760233917,0.010524511806518283,7,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0089,89,231,19,0.36796536796536794,0.02424461789860331,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0090,90,240,15,0.3958333333333333,0.03601635927057552,8,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0091,91,281,16,0.4306049822064057,0.020711477972020748,9,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0092,92,226,15,0.0752212389380531,0.014809705502366079,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0093,93,209,11,0.6124401913875598,0.012292881905754057,9,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0094,94,183,11,0.3442622950819672,0.06104264209186084,4,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0095,95,241,13,0.45643153526970953,0.007331869164212495,7,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0096,96,244,10,0.21311475409836064,0.00990609281905924,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0097,97,374,18,0.2967914438502674,0.017575504757064542,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0098,98,255,14,0.2823529411764706,0.01642644133762331,6,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0099,99,281,14,0.36298932384341637,0.01577083931619189,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0100,100,466,19,0.44206008583690987,0.029260089183875,11,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0101,101,489,25,0.3660531697341513,0.023123299663421703,13,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0102,102,431,23,0.33642691415313225,0.028979627306744776,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0103,103,307,17,0.23127035830618892,0.01568363992113049,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0104,104,473,23,0.18181818181818182,0.023729056976083077,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0105,105,275,11,0.24,0.050005760644979746,9,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0106,106,415,24,0.4530120481927711,0.026107890885757344,12,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0107,107,392,21,0.42346938775510207,0.042916706494643776,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0108,108,440,24,0.42272727272727273,0.021429854908309624,8,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0109,109,294,14,0.5680272108843537,0.040570324880844374,8,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0110,110,259,10,0.525096525096525,0.017414042663109135,5,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0111,111,303,14,0.4521452145214521,0.02342347951880215,6,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0112,112,279,7,0.4265232974910394,0.08199984653899127,5,True,1.0,1.0,1.0,0.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0113,113,271,12,0.4797047970479705,0.0327015715142687,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0114,114,266,11,0.4699248120300752,0.020999106316341123,6,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0115,115,342,19,0.43859649122807015,0.022070340882941825,10,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0116,116,275,12,0.48363636363636364,0.032874160609364676,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0117,117,458,25,0.5240174672489083,0.018129763065286502,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0118,118,315,18,0.33650793650793653,0.03796811091814278,9,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0119,119,273,10,0.336996336996337,0.030526116487634952,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0120,120,334,13,0.46107784431137727,0.03146316658236895,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0121,121,512,20,0.375,0.022872992641865077,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0122,122,548,31,0.354014598540146,0.03000219171000782,19,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0123,123,496,24,0.4576612903225806,0.018109012782537775,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0124,124,379,20,0.2928759894459103,0.024594702048467386,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0125,125,603,32,0.263681592039801,0.029524815836397655,19,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0126,126,621,35,0.3107890499194847,0.047151268436910074,19,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0127,127,719,49,0.29624478442280944,0.02631663652547712,20,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0128,128,570,30,0.387719298245614,0.04393475417747918,18,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0129,129,442,28,0.4751131221719457,0.056959959753031954,12,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0130,130,463,23,0.4449244060475162,0.051173070720273654,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0131,131,527,32,0.43833017077798864,0.037356408152792675,20,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0132,132,454,26,0.3744493392070485,0.0516689999477771,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0133,133,530,31,0.24528301886792453,0.03691489365499212,16,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0134,134,244,16,0.18442622950819673,0.03387294624928047,3,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0135,135,133,7,0.5413533834586466,0.04516671294451488,1,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0136,136,194,10,0.5567010309278351,0.013709853402788501,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0137,137,355,20,0.3408450704225352,0.027006067845646978,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0138,138,180,15,0.5444444444444444,0.029316302522067003,5,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0139,139,173,5,0.9075144508670521,0.02851099033542638,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0140,140,156,5,0.7948717948717948,0.0084233179253065,5,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0141,141,182,11,0.47802197802197804,0.0065596736972784835,5,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0142,142,61,5,0.03278688524590164,0.0034763141638103107,4,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0143,143,120,5,0.05,0.029502080106740543,2,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0144,144,276,14,0.17391304347826086,0.046018521016320216,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0145,145,377,21,0.15915119363395225,0.03712401531883871,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0146,146,466,25,0.27896995708154504,0.019607642796889778,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0147,147,340,25,0.20294117647058824,0.045673514591162805,16,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0148,148,150,13,0.18,0.11552810644058403,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0149,149,205,14,0.2682926829268293,0.13404465512650696,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0150,150,330,12,0.03939393939393939,0.02013064279033942,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0151,151,154,11,0.18831168831168832,0.01393033362986173,4,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0152,152,145,6,0.12413793103448276,0.004771699991424755,4,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0153,153,334,11,0.18263473053892215,0.008719963502277009,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0154,154,289,11,0.25259515570934254,0.01582702577070307,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0155,155,411,23,0.27007299270072993,0.024986912332832404,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0156,156,244,13,0.47540983606557374,0.024988206670522723,5,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0157,157,121,5,0.08264462809917356,0.04368704086144387,2,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0158,158,396,23,0.022727272727272728,0.03306748287663161,17,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0159,159,501,35,0.07984031936127745,0.03816585930510856,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0160,160,492,24,0.034552845528455285,0.028400437860747262,15,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0161,161,580,35,0.2189655172413793,0.020302083026947203,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0162,162,409,27,0.32273838630806845,0.016352864711718523,10,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0163,163,204,13,0.15196078431372548,0.04755733458403405,7,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0164,164,217,8,0.07373271889400922,0.00709571224810073,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0165,165,370,21,0.5054054054054054,0.03560636362126903,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0166,166,409,21,0.39119804400978,0.030158741815268758,11,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0167,167,221,13,0.16289592760180996,0.02013180514775892,3,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0168,168,90,3,0.13333333333333333,0.014027434550202646,1,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0169,169,252,8,0.29365079365079366,0.016007229983873,3,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0170,170,279,15,0.4050179211469534,0.022960490969183362,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0171,171,153,12,0.0196078431372549,0.006717642024666691,7,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0172,172,221,14,0.27601809954751133,0.018684220843184777,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0173,173,82,4,0.12195121951219512,0.004824671600208209,2,True,1.0,0.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0174,174,132,5,0.07575757575757576,0.033199120238432835,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0175,175,175,9,0.36,0.02335660710782714,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0176,176,233,9,0.33905579399141633,0.02595097445433844,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0177,177,329,13,0.24316109422492402,0.030965992764630617,6,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0178,178,315,15,0.050793650793650794,0.021965984047359294,2,True,1.0,0.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0179,179,614,26,0.3127035830618892,0.012383046350827829,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0180,180,542,28,0.4151291512915129,0.016705257243235287,14,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0181,181,392,22,0.45408163265306123,0.015547038463710439,12,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0182,182,440,22,0.3931818181818182,0.028700525750193794,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0183,183,551,21,0.397459165154265,0.0501205680035363,15,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0184,184,641,26,0.3541341653666147,0.03689342842889909,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0185,185,678,39,0.2920353982300885,0.03243917831988953,18,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0186,186,608,39,0.3651315789473684,0.021303179252138444,19,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0187,187,494,29,0.4109311740890688,0.03240609355063167,12,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0188,188,531,33,0.448210922787194,0.01954190609724865,17,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0189,189,488,26,0.41598360655737704,0.01776719348980259,13,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0190,190,509,26,0.3850687622789784,0.034571328930840764,10,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0191,191,610,32,0.33114754098360655,0.026130157158461353,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0192,192,523,31,0.3173996175908222,0.016752556253519648,8,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0193,193,643,23,0.26749611197511663,0.015066322478009918,11,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0194,194,329,18,0.20364741641337386,0.02044297481138143,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0195,195,227,10,0.2907488986784141,0.025400440860671503,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0196,196,181,9,0.1270718232044199,0.011675733495367885,7,True,1.0,1.0,1.0,1.0,True
