dataset,K,tau,proxy_threshold,budget_ratio,seed,method,reported_confidence,actual_clip_recall,actual_clip_precision,mIoU,oracle_ratio,violation_0.8,violation_0.9,num_true_clips,num_candidate_clips
uadetrac,25,20,p99,0.05,2,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.22087620651341294,0.02971727398634128,True,True,13,21
uadetrac,25,20,p99,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p99,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.1,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.1439522053036681,0.09719900663833039,True,True,13,19
uadetrac,25,20,p99,0.1,0,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.22087620651341294,0.03971058789818043,True,True,13,21
uadetrac,25,20,p99,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p99,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.1,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.09740197717178471,True,True,13,19
uadetrac,25,20,p99,0.1,1,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.2209119654978578,0.03971058789818043,True,True,13,21
uadetrac,25,20,p99,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p99,0.1,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.1,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.09773628157982711,True,True,13,21
uadetrac,25,20,p99,0.1,2,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.22087620651341294,0.03971058789818043,True,True,13,21
uadetrac,25,20,p99,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p99,0.2,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.2,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.18996847987009885,True,True,13,19
uadetrac,25,20,p99,0.2,0,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.22087620651341294,0.05972109460814748,True,True,13,21
uadetrac,25,20,p99,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p99,0.2,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.2,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.1897058121209227,True,True,13,19
uadetrac,25,20,p99,0.2,1,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.22096560397452505,0.05972109460814748,True,True,13,21
uadetrac,25,20,p99,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p99,0.2,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.2,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.1902072687329863,True,True,13,21
uadetrac,25,20,p99,0.2,2,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.2209119654978578,0.05972109460814748,True,True,13,21
uadetrac,25,20,p99.5,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,13,13
uadetrac,25,20,p99.5,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p99.5,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.05,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.049333779072544055,True,True,13,19
uadetrac,25,20,p99.5,0.05,0,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11803019164427826,0.019258321791871626,True,True,13,8
uadetrac,25,20,p99.5,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p99.5,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.05,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.04950093127656526,True,True,13,19
uadetrac,25,20,p99.5,0.05,1,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11800124389496577,0.019258321791871626,True,True,13,8
uadetrac,25,20,p99.5,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p99.5,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.05,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.049345718515688426,True,True,13,21
uadetrac,25,20,p99.5,0.05,2,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11800124389496577,0.019258321791871626,True,True,13,8
uadetrac,25,20,p99.5,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p99.5,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.1,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.1439522053036681,0.09719900663833039,True,True,13,19
uadetrac,25,20,p99.5,0.1,0,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11803019164427826,0.02925163570371078,True,True,13,8
uadetrac,25,20,p99.5,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p99.5,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.1,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.09740197717178471,True,True,13,19
uadetrac,25,20,p99.5,0.1,1,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11800124389496577,0.02925163570371078,True,True,13,8
uadetrac,25,20,p99.5,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p99.5,0.1,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.1,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.09773628157982711,True,True,13,21
uadetrac,25,20,p99.5,0.1,2,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.12021608331910752,0.02925163570371078,True,True,13,8
uadetrac,25,20,p99.5,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p99.5,0.2,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.2,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.18996847987009885,True,True,13,19
uadetrac,25,20,p99.5,0.2,0,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11803019164427826,0.04926214241367782,True,True,13,8
uadetrac,25,20,p99.5,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p99.5,0.2,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.2,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.1897058121209227,True,True,13,19
uadetrac,25,20,p99.5,0.2,1,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.11800124389496577,0.04926214241367782,True,True,13,8
uadetrac,25,20,p99.5,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p99.5,0.2,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.017693522906793047,0.0,True,True,13,2
uadetrac,25,20,p99.5,0.2,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.1902072687329863,True,True,13,21
uadetrac,25,20,p99.5,0.2,2,arc_style_surrogate,0.9961290322580645,0.15384615384615385,0.25,0.12021608331910752,0.04926214241367782,True,True,13,8
uadetrac,25,30,p90,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,11,11
uadetrac,25,30,p90,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p90,0.05,0,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.05,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049333779072544055,True,True,11,13
uadetrac,25,30,p90,0.05,0,arc_style_surrogate,0.11511479591836735,1.0,0.6875,0.6921548806657237,0.04744734705573332,False,False,11,16
uadetrac,25,30,p90,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p90,0.05,1,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.05,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.04950093127656526,True,True,11,13
uadetrac,25,30,p90,0.05,1,arc_style_surrogate,0.11968,1.0,0.6875,0.6852998120459545,0.047316013181145235,False,False,11,16
uadetrac,25,30,p90,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p90,0.05,2,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.05,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049345718515688426,True,True,11,13
uadetrac,25,30,p90,0.05,2,arc_style_surrogate,0.10995783327927343,0.8181818181818182,0.6923076923076923,0.6694922587869585,0.046814556569081615,False,True,11,13
uadetrac,25,30,p90,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p90,0.1,0,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.1,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.21428571428571427,0.17943570519841004,0.09719900663833039,True,True,11,14
uadetrac,25,30,p90,0.1,0,arc_style_surrogate,0.16103278410056054,1.0,0.8461538461538461,0.8079114994785955,0.09028606905773914,False,False,11,13
uadetrac,25,30,p90,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p90,0.1,1,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.1,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.09740197717178471,True,True,11,13
uadetrac,25,30,p90,0.1,1,arc_style_surrogate,0.16259749067480503,1.0,0.7333333333333333,0.7907799303224738,0.09041740293232724,False,False,11,15
uadetrac,25,30,p90,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p90,0.1,2,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.1,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.09773628157982711,True,True,11,13
uadetrac,25,30,p90,0.1,2,arc_style_surrogate,0.15789473684210525,1.0,0.8461538461538461,0.8691117401224949,0.09032188738717226,False,False,11,13
uadetrac,25,30,p90,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p90,0.2,0,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.2,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.18996847987009885,True,True,11,13
uadetrac,25,30,p90,0.2,0,arc_style_surrogate,0.20690259285213736,1.0,1.0,0.9943181818181818,0.17630975691293757,False,False,11,11
uadetrac,25,30,p90,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p90,0.2,1,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.2,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.1897058121209227,True,True,11,13
uadetrac,25,30,p90,0.2,1,arc_style_surrogate,0.20722300140252453,1.0,0.9166666666666666,0.9443710775206158,0.1762142413677826,False,False,11,12
uadetrac,25,30,p90,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p90,0.2,2,fixed_proxy_threshold_stitch,,0.45454545454545453,0.13513513513513514,0.22021105982902833,0.0,True,True,11,37
uadetrac,25,30,p90,0.2,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.1902072687329863,True,True,11,13
uadetrac,25,30,p90,0.2,2,arc_style_surrogate,0.2096505823627288,1.0,1.0,0.9981818181818182,0.17634557524237068,False,False,11,11
uadetrac,25,30,p95,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,11,11
uadetrac,25,30,p95,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p95,0.05,0,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.05,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049333779072544055,True,True,11,13
uadetrac,25,30,p95,0.05,0,arc_style_surrogate,0.27879626426841925,0.45454545454545453,0.21739130434782608,0.25831239003567924,0.04452218348536224,True,True,11,23
uadetrac,25,30,p95,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p95,0.05,1,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.05,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.04950093127656526,True,True,11,13
uadetrac,25,30,p95,0.05,1,arc_style_surrogate,0.2838665759019741,0.45454545454545453,0.22727272727272727,0.2532899844397481,0.04508333731314772,True,True,11,22
uadetrac,25,30,p95,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p95,0.05,2,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.05,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049345718515688426,True,True,11,13
uadetrac,25,30,p95,0.05,2,arc_style_surrogate,0.27544704264099035,0.36363636363636365,0.18181818181818182,0.22808150228233975,0.04472515401881656,True,True,11,22
uadetrac,25,30,p95,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p95,0.1,0,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.1,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.21428571428571427,0.17943570519841004,0.09719900663833039,True,True,11,14
uadetrac,25,30,p95,0.1,0,arc_style_surrogate,0.392644672796106,0.7272727272727273,0.38095238095238093,0.4654378155573666,0.08622665838865275,True,True,11,21
uadetrac,25,30,p95,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p95,0.1,1,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.1,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.09740197717178471,True,True,11,13
uadetrac,25,30,p95,0.1,1,arc_style_surrogate,0.3945480631276901,0.6363636363636364,0.3333333333333333,0.43900808801799523,0.08657290223983953,True,True,11,21
uadetrac,25,30,p95,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p95,0.1,2,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.1,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.09773628157982711,True,True,11,13
uadetrac,25,30,p95,0.1,2,arc_style_surrogate,0.39222741993522847,0.6363636363636364,0.3181818181818182,0.41984932019434035,0.08635799226324084,True,True,11,22
uadetrac,25,30,p95,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p95,0.2,0,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.2,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.18996847987009885,True,True,11,13
uadetrac,25,30,p95,0.2,0,arc_style_surrogate,0.4086471408647141,1.0,1.0,1.0,0.1170543005874206,False,False,11,11
uadetrac,25,30,p95,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p95,0.2,1,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.2,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.1897058121209227,True,True,11,13
uadetrac,25,30,p95,0.2,1,arc_style_surrogate,0.4086471408647141,1.0,1.0,1.0,0.1170543005874206,False,False,11,11
uadetrac,25,30,p95,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p95,0.2,2,fixed_proxy_threshold_stitch,,0.36363636363636365,0.21052631578947367,0.21104844467488684,0.0,True,True,11,19
uadetrac,25,30,p95,0.2,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.1902072687329863,True,True,11,13
uadetrac,25,30,p95,0.2,2,arc_style_surrogate,0.4086471408647141,1.0,1.0,1.0,0.1170543005874206,False,False,11,11
uadetrac,25,30,p99,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,11,11
uadetrac,25,30,p99,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p99,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.05,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049333779072544055,True,True,11,13
uadetrac,25,30,p99,0.05,0,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21712214654784323,0.03352595634939586,True,True,11,13
uadetrac,25,30,p99,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p99,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.05,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.04950093127656526,True,True,11,13
uadetrac,25,30,p99,0.05,1,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21712214654784323,0.03352595634939586,True,True,11,13
uadetrac,25,30,p99,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p99,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.05,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049345718515688426,True,True,11,13
uadetrac,25,30,p99,0.05,2,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21717280510914008,0.03352595634939586,True,True,11,13
uadetrac,25,30,p99,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p99,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.1,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.21428571428571427,0.17943570519841004,0.09719900663833039,True,True,11,14
uadetrac,25,30,p99,0.1,0,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21712214654784323,0.04351927026123502,True,True,11,13
uadetrac,25,30,p99,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p99,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.1,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.09740197717178471,True,True,11,13
uadetrac,25,30,p99,0.1,1,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21712214654784323,0.04351927026123502,True,True,11,13
uadetrac,25,30,p99,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p99,0.1,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.1,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.09773628157982711,True,True,11,13
uadetrac,25,30,p99,0.1,2,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21717280510914008,0.04351927026123502,True,True,11,13
uadetrac,25,30,p99,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p99,0.2,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.2,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.18996847987009885,True,True,11,13
uadetrac,25,30,p99,0.2,0,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21712214654784323,0.06352977697120206,True,True,11,13
uadetrac,25,30,p99,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p99,0.2,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.2,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.1897058121209227,True,True,11,13
uadetrac,25,30,p99,0.2,1,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21722346367043696,0.06352977697120206,True,True,11,13
uadetrac,25,30,p99,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,11,0
uadetrac,25,30,p99,0.2,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.04575282537367845,0.0,True,True,11,2
uadetrac,25,30,p99,0.2,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.1902072687329863,True,True,11,13
uadetrac,25,30,p99,0.2,2,arc_style_surrogate,0.9578680203045685,0.18181818181818182,0.15384615384615385,0.21717280510914008,0.06352977697120206,True,True,11,13
uadetrac,25,30,p99.5,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,11,11
uadetrac,25,30,p99.5,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p99.5,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.020415603353991976,0.0,True,True,11,2
uadetrac,25,30,p99.5,0.05,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049333779072544055,True,True,11,13
uadetrac,25,30,p99.5,0.05,0,arc_style_surrogate,0.9947753396029259,0.09090909090909091,0.14285714285714285,0.1005193903046076,0.021431300444147285,True,True,11,7
uadetrac,25,30,p99.5,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p99.5,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.020415603353991976,0.0,True,True,11,2
uadetrac,25,30,p99.5,0.05,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.04950093127656526,True,True,11,13
uadetrac,25,30,p99.5,0.05,1,arc_style_surrogate,0.9947753396029259,0.09090909090909091,0.14285714285714285,0.1005193903046076,0.021431300444147285,True,True,11,7
uadetrac,25,30,p99.5,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,11,0
uadetrac,25,30,p99.5,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.020415603353991976,0.0,True,True,11,2
uadetrac,25,30,p99.5,0.05,2,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.189419791699205,0.049345718515688426,True,True,11,13
uadetrac,25,30,p99.5,0.05,2,arc_style_surrogate,0.9947753396029259,0.09090909090909091,0.14285714285714285,0.1005193903046076,0.021431300444147285,True,True,11,7
uadetrac,25,30,p99.5,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p99.5,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.020415603353991976,0.0,True,True,11,2
uadetrac,25,30,p99.5,0.1,0,supg_style_frame_selection_stitch,,0.2727272727272727,0.21428571428571427,0.17943570519841004,0.09719900663833039,True,True,11,14
uadetrac,25,30,p99.5,0.1,0,arc_style_surrogate,0.9947753396029259,0.09090909090909091,0.14285714285714285,0.1005193903046076,0.03142461435598644,True,True,11,7
uadetrac,25,30,p99.5,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,11,0
uadetrac,25,30,p99.5,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.020415603353991976,0.0,True,True,11,2
uadetrac,25,30,p99.5,0.1,1,supg_style_frame_selection_stitch,,0.2727272727272727,0.23076923076923078,0.18873590112169739,0.09740197717178471,True,True,11,13
